Time(Iteration),EpsilonGreedyMultiArmedBandit
1359,88.34694919042323
1360,88.36524954332096
1361,88.40721611897906
1362,88.40721611897906
1363,88.45319451146614
1364,88.45319451146614
1365,88.45319451146614
1366,88.45319451146614
1367,88.5064422469637
1368,88.51123390357785
1369,88.51123390357785
1370,88.58886657429971
1371,88.58886657429971
1372,88.64720811429905
1373,88.64720811429905
1374,88.64720811429905
1375,88.73319396249217
1376,88.83610980936294
1377,88.99173744676594
1378,89.05524509596725
1379,89.05524509596725
1380,89.06743753417534
1381,89.06743753417534
1382,89.18008236388563
1383,89.18008236388563
1384,89.18008236388563
1385,89.21505743316544
1386,89.21724963092939
1387,89.33046544507755
1388,89.33046544507755
1389,89.44015843306369
1390,89.45959295923053
1391,89.45959295923053
1392,89.51729263496033
1393,89.51729263496033
1394,89.59242648656394
1395,89.68342438337018
1396,89.7514485325991
1397,89.81947268182803
1398,89.85912065534718
1399,89.93645887424317
1400,90.0037618574796
1401,90.02469999840194
1402,90.02469999840194
1403,90.02469999840194
1404,90.02469999840194
1405,90.02469999840194
1406,90.02469999840194
1407,90.04485139018577
1408,90.09809912568333
1409,90.15965543118308
1410,90.15965543118308
1411,90.2012316772726
1412,90.23908755157461
1413,90.23908755157461
1414,90.23908755157461
1415,90.23908755157461
1416,90.23908755157461
1417,90.23908755157461
1418,90.23908755157461
1419,90.28602867240194
1420,90.31530677545857
1421,90.3957299185511
1422,90.44403606905578
1423,90.51272832831374
1424,90.51272832831374
1425,90.58003131155019
1426,90.66519002752497
1427,90.69484578118985
1428,90.69484578118985
1429,90.79703181950109
1430,90.85460047735225
1431,90.92190346058868
1432,90.92190346058868
1433,90.96997892523792
1434,91.02776388838961
1435,91.02776388838961
1436,91.07982322859212
1437,91.07982322859212
1438,91.07982322859212
1439,91.07982322859212
1440,91.07982322859212
1441,91.12952506726452
1442,91.20230693233897
1443,91.20230693233897
1444,91.20230693233897
1445,91.26391307041597
1446,91.26391307041597
1447,91.32862134436287
1448,91.32862134436287
1449,91.41654107501145
1450,91.52162626702467
1451,91.52162626702467
1452,91.57478859361082
1453,91.57478859361082
1454,91.6343908313485
1455,91.67148840081906
1456,91.67148840081906
1457,91.69257207708215
1458,91.69257207708215
1459,91.73855046956922
1460,91.79734719851311
1461,91.79734719851311
1462,91.79734719851311
1463,91.79734719851311
1464,91.84458286266377
1465,91.91581066437072
1466,91.9740817106666
1467,91.9740817106666
1468,92.05115140279185
1469,92.05115140279185
1470,92.17481419201529
1471,92.24327099572807
1472,92.31057397896451
1473,92.31057397896451
1474,92.35239127571845
1475,92.35239127571845
1476,92.35239127571845
1477,92.35239127571845
1478,92.35239127571845
1479,92.35239127571845
1480,92.35239127571845
1481,92.39168104295294
1482,92.50719333933499
1483,92.50719333933499
1484,92.50719333933499
1485,92.68852642839056
1486,92.71763012337952
1487,92.74751655677389
1488,92.81744115958205
1489,92.81744115958205
1490,92.83852483584515
1491,92.83852483584515
1492,92.83852483584515
1493,92.88034213259908
1494,92.9181897909473
1495,93.05190397513954
1496,93.1044204586984
1497,93.1044204586984
1498,93.10659166539006
1499,93.17389464862649
1500,93.20468955230712
1501,93.2230415085599
1502,93.37101020124267
1503,93.51923272937135
1504,93.54770391068354
1505,93.54770391068354
1506,93.54770391068354
1507,93.584749061517
1508,93.62157800232693
1509,93.63858028856563
1510,93.63858028856563
1511,93.66846672196
1512,93.70631438030821
1513,93.70631438030821
1514,93.70631438030821
1515,93.75438984495744
1516,93.80732727991979
1517,93.80732727991979
1518,93.83441097552054
1519,93.85534911644288
1520,93.85534911644288
1521,93.88336026626583
1522,93.88798659840899
1523,93.94092403337132
1524,94.04083604681698
1525,94.04083604681698
1526,94.06606079749
1527,94.11854499712885
1528,94.24465650695157
1529,94.31193799106453
1530,94.42848133115133
1531,94.42848133115133
1532,94.49255349757112
1533,94.64981789148342
1534,94.64981789148342
1535,94.64981789148342
1536,94.64981789148342
1537,94.69758485689229
1538,94.7605450263492
1539,94.8464672781827
1540,94.93784091403401
1541,94.9963051087232
1542,95.0462911052477
1543,95.09367747482152
1544,95.12722723658423
1545,95.18657275488012
1546,95.18657275488012
1547,95.28691855694397
1548,95.34744509777613
1549,95.34744509777613
1550,95.40176102520948
1551,95.43698912623337
1552,95.54399025829491
1553,95.60300214544245
1554,95.66656409282018
1555,95.8011512740201
1556,95.82208941494244
1557,95.89494164590026
1558,95.94083496906856
1559,95.94083496906856
1560,95.94083496906856
1561,95.99861993222025
1562,95.99861993222025
1563,95.99861993222025
1564,95.99861993222025
1565,95.99861993222025
1566,95.99861993222025
1567,95.99861993222025
1568,95.99861993222025
1569,96.05288252761322
1570,96.05288252761322
1571,96.05288252761322
1572,96.12524361249618
1573,96.16576181492611
1574,96.28215000018926
1575,96.28215000018926
1576,96.36359436667189
1577,96.51791335825837
1578,96.51791335825837
1579,96.51791335825837
1580,96.51791335825837
1581,96.59481130796789
1582,96.59481130796789
1583,96.67859806612711
1584,96.67859806612711
1585,96.79082852330819
1586,96.97159855678206
1587,96.97159855678206
1588,96.97159855678206
1589,96.97159855678206
1590,97.14402614452499
1591,97.2596254787587
1592,97.2596254787587
1593,97.2596254787587
1594,97.2596254787587
1595,97.28494157234192
1596,97.38819057727184
1597,97.38819057727184
1598,97.44346193836932
1599,97.51824155626471
1600,97.52303321287886
1601,97.60863873551729
1602,97.60863873551729
1603,97.60863873551729
1604,97.60863873551729
1605,97.6326995938273
1606,97.6326995938273
1607,97.70000257706373
1608,97.70000257706373
1609,97.7435282203538
1610,97.7435282203538
1611,97.79157837635665
1612,97.79157837635665
1613,97.79157837635665
1614,97.79157837635665
1615,97.8032610687778
1616,97.91226695105517
1617,97.91226695105517
1618,98.0084893607068
1619,98.06685114543512
1620,98.19284431673626
1621,98.19284431673626
1622,98.24314852839959
1623,98.29171499370399
1624,98.3671597326142
1625,98.41523519726344
1626,98.41523519726344
1627,98.44092602752883
1628,98.44092602752883
1629,98.50734459560996
1630,98.50734459560996
1631,98.61188938868455
1632,98.61188938868455
1633,98.61188938868455
1634,98.66001328996128
1635,98.66001328996128
1636,98.66001328996128
1637,98.68487561251652
1638,98.68487561251652
1639,98.68487561251652
1640,98.74578233967085
1641,98.81013368244476
1642,98.86849546717308
1643,98.92729219611697
1644,98.92729219611697
1645,98.92729219611697
1646,98.92729219611697
1647,98.92729219611697
1648,98.99058130874639
1649,98.99058130874639
1650,98.99058130874639
1651,99.0827722485964
1652,99.1413718836499
1653,99.1413718836499
1654,99.1413718836499
1655,99.2087799808485
1656,99.2701497304623
1657,99.2701497304623
1658,99.32441232585526
1659,99.37248779050451
1660,99.53531518492319
1661,99.56520161831756
1662,99.62354315831689
1663,99.670196062327
1664,99.75000700688138
1665,99.8223335729901
1666,99.8223335729901
1667,99.88961097531953
1668,99.89423730746269
1669,99.89423730746269
1670,99.89423730746269
1671,99.89423730746269
1672,99.94001738137874
1673,99.97918636224225
1674,99.99086905466338
1675,99.99086905466338
1676,99.99086905466338
1677,100.021663958344
1678,100.021663958344
1679,100.021663958344
1680,100.021663958344
1681,100.0427476346071
1682,100.0427476346071
1683,100.0427476346071
1684,100.0427476346071
1685,100.07575069741542
1686,100.16757808421258
1687,100.21963742441508
1688,100.2574850827633
1689,100.34024125011778
1690,100.40679407468882
1691,100.40679407468882
1692,100.40679407468882
1693,100.56040505664978
1694,100.61920178559367
1695,100.61920178559367
1696,100.61920178559367
1697,100.61920178559367
1698,100.73604281607464
1699,100.73604281607464
1700,100.79480753523316
1701,100.86603533694013
1702,100.97629720914847
1703,101.04331648021123
1704,101.0586645503671
1705,101.11455995783174
1706,101.11455995783174
1707,101.11455995783174
1708,101.11455995783174
1709,101.16232692324061
1710,101.16711857985476
1711,101.16711857985476
1712,101.16711857985476
1713,101.16711857985476
1714,101.23944514596349
1715,101.23944514596349
1716,101.23944514596349
1717,101.23944514596349
1718,101.34635771461171
1719,101.34635771461171
1720,101.39440787061457
1721,101.39440787061457
1722,101.44692435417342
1723,101.5153811578862
1724,101.5153811578862
1725,101.58683583303477
1726,101.66638251847414
1727,101.74783677888479
1728,101.90416586272426
1729,101.95078963272707
1730,101.95078963272707
1731,102.06306374788161
1732,102.10827427937531
1733,102.15682584666934
1734,102.19981031654825
1735,102.19981031654825
1736,102.19981031654825
1737,102.19981031654825
1738,102.22503506722128
1739,102.2924583037692
1740,102.2924583037692
1741,102.327433373049
1742,102.38462123711031
1743,102.38462123711031
1744,102.38462123711031
1745,102.44524821562341
1746,102.44524821562341
1747,102.48416853580781
1748,102.48416853580781
1749,102.48566575013828
1750,102.5381270102256
1751,102.5381270102256
1752,102.563817840491
1753,102.6224174755445
1754,102.6224174755445
1755,102.68101711059799
1756,102.7276700146081
1757,102.8013202643435
1758,102.85102210301591
1759,102.90092571618955
1760,102.90092571618955
1761,102.94670579010558
1762,102.94670579010558
1763,102.94670579010558
1764,102.99741688015452
1765,102.99741688015452
1766,103.0601513198842
1767,103.08243715134581
1768,103.13901015288502
1769,103.13901015288502
1770,103.13901015288502
1771,103.13901015288502
1772,103.13901015288502
1773,103.16706001678108
1774,103.16706001678108
1775,103.16706001678108
1776,103.16706001678108
1777,103.21939451104546
1778,103.29654836203727
1779,103.35740842699715
1780,103.35740842699715
1781,103.40343854549874
1782,103.40343854549874
1783,103.47673180564739
1784,103.47673180564739
1785,103.5852840502665
1786,103.5852840502665
1787,103.64551287489378
1788,103.73143452087247
1789,103.76286157249376
1790,103.81759980340296
1791,103.86590595390764
1792,103.86590595390764
1793,103.96138786649608
1794,103.96138786649608
1795,104.01138913592843
1796,104.01138913592843
1797,104.01138913592843
1798,104.01138913592843
1799,104.13574134710586
1800,104.28448024031634
1801,104.31023733772011
1802,104.36023860715245
1803,104.36023860715245
1804,104.44980920365461
1805,104.48813110931349
1806,104.48813110931349
1807,104.63636232209376
1808,104.74603329977205
1809,104.77936365890596
1810,104.77936365890596
1811,104.85575077788522
1812,104.89735934525297
1813,104.93144920375462
1814,104.93144920375462
1815,104.93364140151854
1816,104.93364140151854
1817,105.0797872354563
1818,105.20096738794564
1819,105.29201379753263
1820,105.29201379753263
1821,105.34056536482665
1822,105.34056536482665
1823,105.36625619509205
1824,105.42560171338792
1825,105.42560171338792
1826,105.42560171338792
1827,105.44575310517175
1828,105.44575310517175
1829,105.55026288385022
1830,105.55026288385022
1831,105.55026288385022
1832,105.58632271512218
1833,105.58632271512218
1834,105.58632271512218
1835,105.606246048498
1836,105.65182522647308
1837,105.65182522647308
1838,105.7034258623506
1839,105.7034258623506
1840,105.84382887811958
1841,105.84382887811958
1842,105.88217604755923
1843,105.88217604755923
1844,105.88217604755923
1845,105.95757612613254
1846,105.95757612613254
1847,106.00750214305371
1848,106.07262371704363
1849,106.07262371704363
1850,106.07262371704363
1851,106.10529823337956
1852,106.10529823337956
1853,106.10529823337956
1854,106.13429089492224
1855,106.29673554110221
1856,106.29673554110221
1857,106.29673554110221
1858,106.34238772617077
1859,106.34238772617077
1860,106.41312283692987
1861,106.41312283692987
1862,106.47732148743516
1863,106.47732148743516
1864,106.52409794188311
1865,106.62270830405114
1866,106.68104984405048
1867,106.68104984405048
1868,106.68104984405048
1869,106.68104984405048
1870,106.68104984405048
1871,106.77429874395241
1872,106.78327520464856
1873,106.78327520464856
1874,106.82731524516043
1875,106.82731524516043
1876,106.89459264748987
1877,106.89459264748987
1878,106.89459264748987
1879,106.98630218291073
1880,106.98630218291073
1881,106.98630218291073
1882,107.09645506222094
1883,107.24167007236201
1884,107.24167007236201
1885,107.35825061736071
1886,107.35825061736071
1887,107.38797888876177
1888,107.38797888876177
1889,107.38797888876177
1890,107.38797888876177
1891,107.38797888876177
1892,107.46162913849719
1893,107.46162913849719
1894,107.46162913849719
1895,107.51866351786461
1896,107.51866351786461
1897,107.51866351786461
1898,107.51866351786461
1899,107.5419394110564
1900,107.5419394110564
1901,107.60519552153002
1902,107.68403837223134
1903,107.73402436875583
1904,107.75593128772422
1905,107.75593128772422
1906,107.75593128772422
1907,107.75593128772422
1908,107.79933925900764
1909,107.79933925900764
1910,107.8255143508957
1911,107.8255143508957
1912,107.8255143508957
1913,107.91437741391182
1914,107.91437741391182
1915,107.97317414285571
1916,107.97317414285571
1917,107.97317414285571
1918,108.10011502355808
1919,108.10011502355808
1920,108.17678293842805
1921,108.30147826869863
1922,108.30147826869863
1923,108.4057300888207
1924,108.4057300888207
1925,108.47815330330006
1926,108.60729139571556
1927,108.66053913121314
1928,108.79593669113892
1929,108.79593669113892
1930,108.84317235528958
1931,108.84317235528958
1932,108.84317235528958
1933,108.87642340621524
1934,108.87642340621524
1935,108.92888466630254
1936,108.92888466630254
1937,108.96140086913276
1938,108.96140086913276
1939,108.97359330734085
1940,109.03521302656796
1941,109.07502817379057
1942,109.07502817379057
1943,109.07502817379057
1944,109.07502817379057
1945,109.08818881494551
1946,109.19726534241151
1947,109.19726534241151
1948,109.19726534241151
1949,109.19726534241151
1950,109.19726534241151
1951,109.22993985874746
1952,109.31484094494844
1953,109.31484094494844
1954,109.31484094494844
1955,109.31484094494844
1956,109.31484094494844
1957,109.31484094494844
1958,109.31484094494844
1959,109.31484094494844
1960,109.35268860329666
1961,109.35268860329666
1962,109.3958793840422
1963,109.3958793840422
1964,109.3958793840422
1965,109.3958793840422
1966,109.3958793840422
1967,109.3958793840422
1968,109.42839558687243
1969,109.42839558687243
1970,109.54347702016166
1971,109.65546610773674
1972,109.75784927421519
1973,109.79390910548713
1974,109.85250874054063
1975,109.98676985880175
1976,109.98676985880175
1977,109.98676985880175
1978,109.98676985880175
1979,110.00770799972409
1980,110.0221199041908
1981,110.0221199041908
1982,110.08307767982114
1983,110.15997304638881
1984,110.15997304638881
1985,110.25723459866063
1986,110.25723459866063
1987,110.25723459866063
1988,110.33549947203578
1989,110.33549947203578
1990,110.33549947203578
1991,110.41610482759104
1992,110.50756295487729
1993,110.5465517552648
1994,110.71079831414534
1995,110.72299075235341
1996,110.74321643937203
1997,110.74321643937203
1998,110.82441737611605
1999,110.82441737611605
