Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta,TSLinearTestTheta
365,0.06868992444767555,0.11263123343383116,0.2936215570804358,0.2698735811899934
366,0.06868492614281976,0.1125761643474815,0.2935672636910101,0.25263389556261706
367,0.06797296052261312,0.11255818066797603,0.29354311293701263,0.2682480711866077
368,0.0679587935379597,0.1124773426430798,0.2935130044721884,0.3067071112105087
369,0.0665900231777772,0.11245652812710635,0.2935071288874474,0.2916347395191081
370,0.06761414814060773,0.11247070465612918,0.2935179612624569,0.28572712146746826
371,0.06721054574855401,0.11245829885399197,0.293519812247946,0.27005223405854323
372,0.06675323859351526,0.11191955505324562,0.2935452410225956,0.2935838954939646
373,0.06586815664598834,0.1118993940882567,0.29353201824864256,0.2295104146549281
374,0.0653061903456156,0.11198307480095378,0.2843871315100215,0.24638524137934822
375,0.06452363030916697,0.11208552946113641,0.28428267484868885,0.24164625816057644
376,0.06410578283568283,0.11209874082880009,0.2843032510570495,0.2526382023299885
377,0.06416855209662695,0.1121237658332368,0.2843239384445277,0.27943407255192987
378,0.06420106914825366,0.11207042120312775,0.28408517144210743,0.2653357334075818
379,0.0625569186906354,0.11204146163643694,0.2841188893338983,0.2706692194368992
380,0.06242345135604689,0.11221831069622172,0.28412779193108884,0.2737070948206427
381,0.06239035918562493,0.1122676349958738,0.2841048863116689,0.30323526314915616
382,0.06266517789229765,0.1123699273487377,0.28407377925174276,0.319405393953455
383,0.0629286860618342,0.11210892935071995,0.28406981249062435,0.2807951721628955
384,0.06368830163987008,0.11219513879268794,0.2840858379881893,0.27630984298786354
385,0.06051220356515523,0.11249968933100277,0.2841188484933209,0.2869890430625811
386,0.06046810242249264,0.11250014840452435,0.28410633596680035,0.2620329076821371
387,0.05980600475856566,0.11258412279126881,0.2841104739845041,0.30442742419729757
388,0.059497290500828325,0.11252403485954107,0.28412517466592907,0.22279621401627098
389,0.05951041303443101,0.11232412900905775,0.2841254649759571,0.24543922955015432
390,0.060457519570801144,0.11233373752414647,0.284010588707588,0.28126793850472015
391,0.061202063296308326,0.11257200228777078,0.28398594499358054,0.262509387529582
392,0.06072449608943027,0.11242051702631868,0.28398384204018756,0.34498633327121647
393,0.06087768158221196,0.11254793682971072,0.28396971879087873,0.25455544310386374
394,0.060914240148458865,0.11254896270146922,0.28398345694864185,0.26699038500390687
395,0.06107337602439576,0.11275730869729221,0.28397525920632066,0.25116939739141647
396,0.06091850299771083,0.11255454028911871,0.28396510307973283,0.2953176915841622
397,0.060917901107914355,0.11267800467262393,0.28395695930654014,0.27640018922309506
398,0.06098128540112716,0.11276074568188232,0.28400045263109747,0.2183534266545885
399,0.0609162203492837,0.11272872545120491,0.2840183156389736,0.25408651371137625
400,0.0615152986882217,0.11264736778924245,0.2840521184160324,0.35189409367060315
401,0.061602185917270916,0.11259559963797339,0.28404964447230263,0.22877225630540368
402,0.061842229149299155,0.11248868929577141,0.2840880036856993,0.2560228818259813
403,0.061532263703019244,0.11251451759263642,0.28411910054058936,0.18014714338368043
404,0.06158679258308116,0.11251047051844867,0.28410522495097623,0.24223541326819023
405,0.06152051021106886,0.11258129938147185,0.28406913484972995,0.261014555630947
406,0.06041387446866753,0.11244519856217236,0.284083259565267,0.25984525403030395
407,0.05944429563101422,0.11245999441525127,0.2840895432371737,0.28937979193961066
408,0.05901873709794092,0.11239220882920227,0.28407011169560076,0.30306085670805116
409,0.05936870429289052,0.11237900086818878,0.2840578990139061,0.3181985531705068
410,0.059657155270447126,0.11234326097199232,0.2841442340716486,0.3256414530394562
411,0.05985663256878452,0.11229397614314887,0.2841049973992901,0.26627975731502673
412,0.05973568343413541,0.11228163916399439,0.2840847857581997,0.24578906834636333
413,0.06017373930496306,0.11207771940039206,0.28409885415450875,0.24471028462204938
414,0.06036022468633688,0.11207039841846074,0.2840961001539523,0.2870720817042249
415,0.06046743927632466,0.11201512379511003,0.2840893122150142,0.2910503329007624
416,0.06051695669865975,0.11206291055156332,0.2840925248172887,0.25421308935273546
417,0.06043342894075408,0.11205012373877965,0.2839122531602657,0.2758779297267278
418,0.06040149267623657,0.11207719829862503,0.28388415834130903,0.269868814120478
419,0.06042289104904588,0.11212605144345252,0.2838651158028925,0.25062409781587724
420,0.06064420696751978,0.11219320328842375,0.2838909350706631,0.2028204868108388
421,0.06071503361976034,0.11215140986616608,0.283886017276917,0.33563599648644604
422,0.06079409889262669,0.11217937394623582,0.2838791092916827,0.2610746346267277
423,0.06077150205382452,0.11207227593253126,0.2838737416489799,0.2591633447029762
424,0.06062856335271309,0.11200243597399426,0.28383555451909265,0.3272188256745137
425,0.060658335451116485,0.1120770779351794,0.2838551917380072,0.2617653952405965
426,0.060692155703901726,0.11199344989191731,0.28385823462965554,0.2676447226000137
427,0.060693940733621735,0.11195777277549168,0.2838532199332976,0.3545979955125886
428,0.060811526830284915,0.11196069204494852,0.2835316203693205,0.24693373271864663
429,0.06073436807331489,0.11197262105362529,0.28356334096471236,0.30961156131361267
430,0.05954587303032812,0.11197406966361992,0.283571579320444,0.285044635978987
431,0.060683910379259555,0.11207062092189062,0.28355675138748304,0.33516460474328647
432,0.06054802173150901,0.112068792560993,0.2835433553872807,0.20020956757432748
433,0.06022175840810268,0.11218391404708443,0.28356400472901855,0.31540006855279584
434,0.060572195374309336,0.11225105526879979,0.283552561925081,0.23283805221821252
435,0.060361275482573196,0.11235408379676862,0.2835032247656608,0.26577661767416877
436,0.060029314941559164,0.11236737283972169,0.28354424600758577,0.3298607991086105
437,0.060037508836238075,0.11249766103815897,0.2835373155784221,0.24660736360554147
438,0.06027625156942178,0.11241155527957689,0.28352145859493516,0.22387815208708778
439,0.0592774919217675,0.11254404207364685,0.28352676417524286,0.3073109783258082
440,0.05923148490006728,0.11263701039118104,0.2835234187857319,0.26096177557711747
441,0.05932499042354559,0.11257993623180303,0.2835373592518712,0.2066478420962902
442,0.059357280447597735,0.11260183448320218,0.283546737191716,0.26530885978268137
443,0.059137446800462325,0.1126203683108736,0.28354397547528415,0.2656352892597213
444,0.05877890650357749,0.11263758724106783,0.2835380198142387,0.2535214242187454
445,0.058749095734040045,0.11274503556352285,0.28355314842743473,0.3080862422635738
446,0.05874342559506214,0.11273803241226946,0.2835408565869647,0.2767276500093815
447,0.058746167303076566,0.11273051129697571,0.2835341301806529,0.35533865769545275
448,0.05845404097312688,0.11269759722906177,0.2835443644551515,0.24340733648608287
449,0.058467925761291006,0.11270032138686663,0.28319291007936515,0.27860679096128366
450,0.05850517612090195,0.11266646952963602,0.2831334999805287,0.2390694164086268
451,0.058302986527449606,0.11269414410837075,0.2831584572105365,0.32180546201991433
452,0.05887470568537827,0.11267536973684802,0.28313040758401564,0.24499619260441968
453,0.058595525297763275,0.11260503241244624,0.28309295897145254,0.24166285475505825
454,0.05857983394894943,0.11259488582483461,0.2828716495712823,0.3264438155946656
455,0.058682079626375075,0.11261246575910426,0.2828484497476514,0.2718591807130866
456,0.058452654650593294,0.11262613544575908,0.2828752606173816,0.3355041998724234
457,0.05809855202514087,0.11268620826453606,0.282779980581091,0.2676654286710634
458,0.05859034854891121,0.11274580688495298,0.2828304939815067,0.2454505219502113
459,0.058639964686472,0.1127671960332518,0.2828376439273846,0.24637642657694894
460,0.05862994684938897,0.11280468638098085,0.28283950602024627,0.27368637281227276
461,0.058457660144356285,0.11281297279950522,0.2828256491593282,0.27147700438857153
462,0.05858739138169781,0.1128832470270599,0.28283780744213705,0.27558879831248767
463,0.05859747119333357,0.11294938892321571,0.2828401338615906,0.3174598745279681
464,0.05857635154536439,0.11291888526874636,0.2828914856889602,0.2871175181005935
465,0.05865101885648912,0.11295795262846167,0.2828946460578746,0.2851292959734566
466,0.05840142907690023,0.11297732950925903,0.2828963727380636,0.26225479136581265
467,0.05814511549508976,0.11294204266343551,0.28287388939103725,0.2137737486481059
468,0.05815363932242298,0.11292590056115297,0.2828908546352985,0.2539284902949165
469,0.058693997066638526,0.11290858773797548,0.2829016525068041,0.24702664142258507
470,0.05875387328843351,0.11293238711619213,0.2848709653452369,0.2291465384729004
471,0.05865970130853639,0.11296587293489195,0.2848615351207277,0.2466897135156068
