Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta,TSLinearTestTheta
1329,0.03994414736834519,0.09704201496262789,0.17594987836864068,0.24647747922490432
1330,0.039960704572705154,0.09705023827058887,0.1759380989123971,0.25224333131653
1331,0.039952698528328216,0.09704601093975473,0.17592129429099007,0.1839247677010957
1332,0.03979811639774757,0.09705083649754506,0.17592134418851865,0.28383776407733785
1333,0.039812511320072914,0.09706615756364047,0.17591899104195502,0.18524299093480612
1334,0.03982425093091908,0.09708534848243208,0.1758926375332543,0.24677441837138242
1335,0.03938434811584515,0.09707993661667254,0.17589346609135503,0.2719292722161227
1336,0.03939131163828645,0.09709445346432047,0.17586643697318424,0.25624412574387756
1337,0.03930613529452324,0.0970803546654672,0.17583762846649736,0.2458110079196303
1338,0.039337079971575276,0.09709405466478563,0.17581976657952397,0.24660173400204166
1339,0.03937899012650252,0.09708144280120126,0.1757961726295565,0.23023845525242997
1340,0.039304008198709446,0.09707517658765019,0.17577847440240674,0.24321256925500695
1341,0.0393761199340426,0.09707818910522494,0.17582546680112565,0.2800874524445
1342,0.03936774871309031,0.09707448835284707,0.17583154101074355,0.23827712342552537
1343,0.03932690763444316,0.09707173871608603,0.17584242608767373,0.22171851262121517
1344,0.039360010850904084,0.09709338625249862,0.17570765443489483,0.27326378354105574
1345,0.03918179217253814,0.09709733541259104,0.17573537359830774,0.2623688277564693
1346,0.03918113360746809,0.09709676723292567,0.17572930739872958,0.3068783134603077
1347,0.039185839497240284,0.09709557500832508,0.1757290492168254,0.28136405605828535
1348,0.03921418019583769,0.09710462736484558,0.17568085350286003,0.23226588426203004
1349,0.03921674223694101,0.09710766932722974,0.17567774233939212,0.23195657829363076
1350,0.03898313901465661,0.0971180203734773,0.17567307591781264,0.2660023056885098
1351,0.03906181938419741,0.09712304962925408,0.17571860885710353,0.26392750237053764
1352,0.03906376656707468,0.09711817191643347,0.17564411270322985,0.24686074635167216
1353,0.03915685625954509,0.09711122897465627,0.17565068282903862,0.19618177521530647
1354,0.03861641169680693,0.09711628619678911,0.17563378278610217,0.2911862319482471
1355,0.038595077094146536,0.0971089530916237,0.17565589915379914,0.24586359067603009
1356,0.038690778668138755,0.09711232444585664,0.1756751914549079,0.24533860544857214
1357,0.03867651183116637,0.09709823346465452,0.17566227802034073,0.18659372584943398
1358,0.038595283762188196,0.09710120163019535,0.17564908793564113,0.2375234534682122
1359,0.03858983491120262,0.09709908388651549,0.17566729112622642,0.28426098536906064
1360,0.03858458836632024,0.09710512061319719,0.17565901592295513,0.18966988018111486
1361,0.03891724631079575,0.0970855389647889,0.1756783408474292,0.2155760017676561
1362,0.038928931628921463,0.09709579013512862,0.1756964764002185,0.27314914892308295
1363,0.03892623432510724,0.0970893175401628,0.17583839268905166,0.2214845496069416
1364,0.03898719580564809,0.09710880642857186,0.1758483003774431,0.23586936640971978
1365,0.038962428161588854,0.09710624228831297,0.17585125131338702,0.25867979643641253
1366,0.03896707440591832,0.09709216205268187,0.1763942584865281,0.2170240914499782
1367,0.038948528487137674,0.09709416629389514,0.1763972025855738,0.20864312840925042
1368,0.038944395732992465,0.09709796863626577,0.17639140730472583,0.21643404664921836
1369,0.038928571450576585,0.09708608623519617,0.17639136957247273,0.27358713088805703
1370,0.0389683180498661,0.09709088355212711,0.17638645553180168,0.26228202635202513
1371,0.03884779093448919,0.09708876315954414,0.1763729920943083,0.27288193380618475
1372,0.0386006425287994,0.09710506307266202,0.1763377324055001,0.2187185927413849
1373,0.03862178261643947,0.09711458158483166,0.1763450991126227,0.2612563450057743
1374,0.03864684288086422,0.09714172406551957,0.17651494839387424,0.2376868438719848
1375,0.03879901048217497,0.09716393478598444,0.17650022799860735,0.2803937694565799
1376,0.03880602507200712,0.09718427490999135,0.17677044715884754,0.2653065007719163
1377,0.0389174935082743,0.0971867323987199,0.17673588164731152,0.23321004623149402
1378,0.039015292564421614,0.09720148418299515,0.1767328901344805,0.22130721089884794
1379,0.03903042755481565,0.0972061032771008,0.1767363787461089,0.185680515307324
1380,0.03902393093993567,0.09720600988160676,0.17675004210366063,0.23878633437832963
1381,0.03908991805599578,0.09720168908616321,0.1768072856384832,0.32945432649492773
1382,0.03933424513172444,0.09721470378155607,0.1768387045694949,0.2553029386967422
1383,0.039318856288803966,0.09720957089334353,0.17685642604899088,0.2559735536887076
1384,0.03933191799437171,0.09720974851209196,0.17706925728273049,0.26125964786938854
1385,0.03930434995323325,0.09720656575149503,0.17705760953172583,0.3202655326752904
1386,0.039307514542789204,0.09720374530183915,0.17707643545114,0.25386587181762776
1387,0.039306033846466804,0.09719202684485155,0.177068541231221,0.29179813390846376
1388,0.039337757412710526,0.09718612141192166,0.177066516599118,0.2692364365150698
1389,0.03935283206538544,0.09719619310181507,0.17705615414514758,0.20498459202959696
1390,0.039449723653541116,0.09720932279418253,0.17707158072399204,0.25789554238081547
1391,0.03942665025727667,0.09721787529938739,0.1768728307605662,0.24139231425810323
1392,0.03953890618305107,0.09722550760007542,0.1770250426984403,0.27252574593573753
1393,0.03943138808621395,0.09723531007188244,0.1768567471788935,0.2581616022627806
1394,0.03941613661440472,0.09722423766969755,0.17692513983040425,0.27359298964863366
1395,0.03942256075069985,0.09722445959499404,0.17691126126985748,0.23983198320950133
1396,0.039411556317486975,0.09721997171259358,0.17689488309916293,0.2542169029299715
1397,0.039404390705921596,0.09721702594835033,0.17685178398095477,0.2703021637817838
1398,0.03941502049641419,0.09721885376399739,0.17682496889937793,0.27704289345579175
1399,0.03934291249252514,0.09722210823503549,0.1768312237974377,0.2208746695358692
1400,0.03953977962854696,0.09721237007086359,0.17684591824815432,0.21982616380401496
1401,0.039542989282654546,0.09721010548221831,0.17685445557986867,0.2132851526241805
1402,0.03949988053448899,0.097213939313704,0.17685563056903575,0.27102315629378926
1403,0.03950866688305112,0.09722988057836277,0.17684438217204934,0.23904071387474995
1404,0.039450748037094634,0.09723332070276391,0.17690762836645746,0.279626479519416
1405,0.039455464216344806,0.09725023196142997,0.1769056922294437,0.24980642252654697
1406,0.03945185623094815,0.09724654881859776,0.1769082217229876,0.25529988745479026
1407,0.03944661448804989,0.09724083379926339,0.17692136817461848,0.24374287643138945
1408,0.0394061584074741,0.09724265959773856,0.1769070241543183,0.23123741280890608
1409,0.03944561801535253,0.0972504452162275,0.17690328735332733,0.2621155403341481
1410,0.039436583079632555,0.09724263916284145,0.17714040092777536,0.20250083529858826
1411,0.03945137272457629,0.097246369599449,0.17714270746429983,0.2471352068541905
1412,0.03946581101016543,0.09725188177286101,0.17713606885299482,0.2407023522094308
1413,0.03948729852414119,0.09725650677514361,0.17714353732843188,0.24969384685017534
1414,0.039651807591626405,0.0972497007800922,0.17720584026373717,0.2570587323982517
1415,0.0396652486493234,0.09726230173607103,0.1771977738667789,0.26512161061711204
1416,0.039644884626278826,0.09725416390500571,0.17715753959718328,0.22912894592095306
1417,0.03962140403768309,0.09724482846015223,0.17637524847211813,0.2364445268650138
1418,0.03961397089494589,0.0972370915658684,0.17631736019592464,0.20455862243583062
1419,0.03961207927545401,0.09724789891050525,0.1763087136965798,0.21831726039990967
1420,0.03963643679800115,0.09723884164448442,0.17618167998025872,0.2438437146196724
1421,0.03947780152884923,0.09723779589159624,0.1761876325937488,0.2419409597541196
1422,0.0393714032208297,0.09724789900940481,0.17621043405471054,0.25424026517154785
1423,0.039413352173266844,0.09725500952532724,0.17622069588440048,0.2664024405507127
1424,0.03915025421035648,0.09724529277511254,0.1759889640670203,0.2870810756456334
1425,0.039155841032460746,0.09725350453877532,0.17599903019526328,0.2950520981014426
1426,0.03921329230665849,0.0972697580648354,0.17601138115238812,0.2331826726210578
1427,0.03910283846679476,0.09726175872286615,0.17599665767723566,0.283399947625908
1428,0.03915413615863478,0.09726376628033435,0.17609814804020846,0.24574064063400977
1429,0.03915841587197831,0.09727387746198209,0.1760834662927493,0.2650750610291428
1430,0.0391200859681723,0.0972557986131671,0.17606328102057653,0.24422334348318175
1431,0.039112944649315584,0.09724657304091268,0.17610139375623743,0.22461661155221
1432,0.039116150912960265,0.09726034122068786,0.176102637120564,0.28881120546649597
1433,0.03911626759437282,0.09726905193574995,0.17610219091724447,0.2892336092500118
1434,0.03912099274506287,0.09727017499369091,0.1760989610917926,0.22976090062376264
1435,0.03901317587205167,0.09726000399492353,0.176096004689042,0.26802674082489697
1436,0.038958067523194265,0.09724519606590185,0.17637539326328586,0.254878559489727
1437,0.03896086856369802,0.0972539425513863,0.1763798008633525,0.2619012893460563
1438,0.03898370491206971,0.0972533949099423,0.1763796084236096,0.2011294344924285
1439,0.03896795696562309,0.09724494169590334,0.17653080048068162,0.33086492382509997
1440,0.038949018781450066,0.09724398893261195,0.17642098375129495,0.2441158089378988
1441,0.03861577258202831,0.0972568582465412,0.1763963140099692,0.17439090938529087
1442,0.03838263100399468,0.09726146841091593,0.1763795306328521,0.22128368554936967
1443,0.03821988525659644,0.09724846300758663,0.17637380302848302,0.3096003804719277
1444,0.03812025879431764,0.0972597650432234,0.17639895971733768,0.2454050861870635
1445,0.038105018137542315,0.09724556945734085,0.17661569480554268,0.24595041219287164
1446,0.03809105953376231,0.09724027447502309,0.1766068508916671,0.2658153931097803
1447,0.038125355068334574,0.09724261324230704,0.17660754132941764,0.26354661091667286
1448,0.038118182496900695,0.09723834129098835,0.17666547293434606,0.21488530454301805
1449,0.03810402682165163,0.0972328464506345,0.17657798568531943,0.2709560523629345
1450,0.03843266921821171,0.09721288667043666,0.1765601814302799,0.2772283102570874
1451,0.03852519327429651,0.09720899444881793,0.17655677164065495,0.22161473524794442
1452,0.03845090285234462,0.09721423632642497,0.1765672389187437,0.27288360980879
1453,0.03842114739117704,0.09718718006899046,0.1765011660280131,0.22717540517727083
1454,0.03832761926823776,0.09718744260289988,0.17651873655904693,0.21002222028412282
1455,0.03832785187175882,0.09719006652461767,0.1765077608995401,0.24547452905514633
1456,0.038346939816643257,0.0972038967545001,0.17653055630789347,0.2819664253257604
1457,0.03833467393368723,0.09719970090912568,0.17672754355016373,0.23115928014597129
1458,0.03830163789659009,0.09720739419330168,0.17681120891246555,0.28538553953512313
1459,0.03829873319741543,0.09721059188400107,0.17682475829844652,0.2412530786977854
1460,0.03857926709804334,0.0972064954670852,0.17685071032421001,0.2402512529571526
1461,0.038578584552147153,0.09720123768522768,0.17684776877234712,0.2462774679792147
1462,0.03856933761935428,0.09719348218793714,0.17685498546637085,0.23237444229618495
1463,0.0386081835299163,0.09720265533461657,0.1770043596995098,0.2483947865274212
1464,0.0385985527959516,0.09719458546334561,0.17701480411703424,0.32140058126660725
1465,0.038474713122379434,0.0972032633286458,0.17702834389735456,0.23023599567946534
1466,0.03847481727098123,0.09720133424526675,0.17701975506222975,0.2913556062706161
1467,0.038487583870764036,0.0972118097363919,0.17707870862319425,0.2538256901699828
1468,0.038459733435602314,0.0972002620826362,0.17708748048443246,0.2549592848220919
1469,0.03844187393522768,0.09719373686110004,0.17710958729865112,0.24614536976934528
1470,0.03879727186658359,0.09720341651141542,0.17726484895805197,0.24911422318387336
1471,0.03881195694637262,0.0972044979660721,0.17722650066920864,0.2534603088606183
1472,0.03870729228402867,0.09720869999276041,0.1771986162988177,0.2356064295738734
1473,0.03925571113783879,0.09721784875139854,0.17719905855678555,0.27736878745281646
1474,0.03923825921846141,0.09721790890993869,0.17722533684775627,0.28698763224985896
1475,0.039324582650941624,0.09723079051345189,0.1774996707301398,0.2554590169525993
1476,0.039124431232815636,0.09721740219003328,0.17746176309923423,0.2961589558866519
1477,0.039140204254964256,0.0972209522195243,0.17746394240704652,0.28366751271001256
1478,0.03912058209327605,0.09721271706855804,0.1774770688157366,0.2681755802431224
1479,0.03912610891470163,0.09720578253269997,0.17745478422146269,0.310402329793218
1480,0.03912199047860942,0.09720104502349423,0.1774599368911774,0.1950077917561014
1481,0.03919502132016024,0.09719983719035492,0.17747433072100255,0.22916816330400183
1482,0.03908424984239384,0.09720735014943808,0.1774819569005964,0.2899374141895376
1483,0.03907151869900643,0.09719693558824993,0.1774871283620195,0.25479599568074196
1484,0.038951421551808016,0.09721645661192449,0.17748379321594382,0.22140339934992098
1485,0.038940525852122,0.09720441466581534,0.1774818089416499,0.29992139998681877
1486,0.03895583029046587,0.09720709178372441,0.17747709401794476,0.2661028388030921
1487,0.038956259636546864,0.09720874845414476,0.17747082568192046,0.20914042605535874
1488,0.038912854004029024,0.09719182324987065,0.17750843488877371,0.2583263545343179
1489,0.038894252738316655,0.09717935282709046,0.17752058196738424,0.22486380531260455
1490,0.038425532512133716,0.0971910587396931,0.17749995797911305,0.27539874090308497
1491,0.038404175657228694,0.09720174577640905,0.17749456556525617,0.2928055989106909
1492,0.038486668322675846,0.09719828445504822,0.17749495304379354,0.2658307636477933
1493,0.03846809236106043,0.09719715471632243,0.1774828235693135,0.2572545948560606
1494,0.038489102202580165,0.09717988667675727,0.17749257104240607,0.2861439907205338
1495,0.03833465996144632,0.09716929566959752,0.17741428085576622,0.25544959971345993
1496,0.037557316763189866,0.09717570145535356,0.1774190185558099,0.2746547164585865
1497,0.03760128839653765,0.0971849662746793,0.17741007287539418,0.2200332693174297
1498,0.03760516210713888,0.09719429952014429,0.17741418464067366,0.23825201073218572
1499,0.03762711388368735,0.09718509229684044,0.17740756682392056,0.2586599734248234
1500,0.03810313753641489,0.09717958004154786,0.17721179513469215,0.23691542444352173
1501,0.038106756318709765,0.09718450281410594,0.17722116471170185,0.3365849953875893
1502,0.038103425809323146,0.0971826988854871,0.17721627808386325,0.2296449605165943
1503,0.03789907110432421,0.0971809428621761,0.1772041769705725,0.23823315865731898
1504,0.03791408425170276,0.09718100251550836,0.17715477660033965,0.2203784788749787
1505,0.037934313085165594,0.09718472761229924,0.1771547930393072,0.26732764714821083
1506,0.038253181667982895,0.09720307333489392,0.17714530149639393,0.2796373822640495
1507,0.038270035910304374,0.09720374653330621,0.1771605703319288,0.24786310708362044
1508,0.03834615569341226,0.09722484711526241,0.17715650697715657,0.27671985632757384
1509,0.03829828781509571,0.09722215010328214,0.17715062732777437,0.22229272631471333
1510,0.03850039658037205,0.09720468818061533,0.17715904870893665,0.20242423330478077
1511,0.03812092763873393,0.09720302135702301,0.1771596069137087,0.20813163613272884
1512,0.03820729746107097,0.09721944345466033,0.1771550855285656,0.22442844392483222
1513,0.03822895633271044,0.09721530615503031,0.1771300728638598,0.23439191791003208
1514,0.03820353615738921,0.09721800258999211,0.1771340171440878,0.27947013370625984
1515,0.03820630041587035,0.09721904993172256,0.17713437799313608,0.24619547547847506
1516,0.03822483982571541,0.09720795559524992,0.17715319764748844,0.2514798229508849
1517,0.038221074172233305,0.09720224849938613,0.17716658979296063,0.2522230906460269
1518,0.038231967024901496,0.09720532533926486,0.1771698516415368,0.24808777001237967
1519,0.038483919571799335,0.09720329635846292,0.17718298309688374,0.2788616178843694
1520,0.03855903637070169,0.09719789803019725,0.1771802400213409,0.20366654376130167
1521,0.038563235641753665,0.09719980837535849,0.17718625782287167,0.20070395463403085
1522,0.0385480291436615,0.0972048072714078,0.17719868897724694,0.2448364021382062
1523,0.038547307406358755,0.09720647247032607,0.1772274266651535,0.2923281193697405
1524,0.03855911497327279,0.09721096149847881,0.1772253097005349,0.2529781500965655
1525,0.03841324352085914,0.09720480063525704,0.17721695472634574,0.2415921767361898
1526,0.0383789652003029,0.09717853335082968,0.17720535974822071,0.24552194801120839
1527,0.03836300660406261,0.09718411354484434,0.17720700901266645,0.23055792977715622
1528,0.03836104726039982,0.09718032028378701,0.1771670021376129,0.2477603654411598
1529,0.03839757701705836,0.0971733306852653,0.17717997737359398,0.24903307151810833
1530,0.038396298914877065,0.09716233239977942,0.17717921148877508,0.3198365496438246
1531,0.03838359691785463,0.0971560905989112,0.17719434127530037,0.27523785765841924
1532,0.038389185962177864,0.09715898450344437,0.17720377681601135,0.24648205991259947
1533,0.038412359268669344,0.09716697152774098,0.17718555116314225,0.24446386592166483
1534,0.03842303559235313,0.09716957419420331,0.17717977296790324,0.2171889996832251
1535,0.03841904357397725,0.09716732410818708,0.17717156094235118,0.2828224703364981
1536,0.03840913053502054,0.09716652453583555,0.17717435408499874,0.24784129980718647
1537,0.03846704795948239,0.09717874950317344,0.17720536677722212,0.2666264088591801
1538,0.03845208502939905,0.09716836941557294,0.17722083253519957,0.21376338754018726
1539,0.03843931681261299,0.09716563399576646,0.1771952908995055,0.2803507158075134
1540,0.03843090533948417,0.09715915989316422,0.17617721950234466,0.24857916374440409
1541,0.038451432291553636,0.09716928873274486,0.1761785276594271,0.2598082482181862
1542,0.03839429758611401,0.0971696859727699,0.17626055021115156,0.27877464678691044
1543,0.038355119037427735,0.09716072513337143,0.17644676484394153,0.28764805217102846
1544,0.038341020475284315,0.0971553158050791,0.17645148255913207,0.2283530879100985
1545,0.0383163689343783,0.09715284867136079,0.1764452283775657,0.22237795696057785
1546,0.038383590943765485,0.09716737711906283,0.17644413633525952,0.2996013775045457
1547,0.03838878388933113,0.09717034028292905,0.17642759165815428,0.24923608990121796
1548,0.03840270775811159,0.0971683993289488,0.17641842793375612,0.2510299019986025
1549,0.03839278629845039,0.09717100862482637,0.17642250083039782,0.21564214885530433
1550,0.038369801269487636,0.09716117261604407,0.1764315064666481,0.2923735641996756
1551,0.03839109083980396,0.09716697789382331,0.1764455270845077,0.2170278332160373
1552,0.03839174180874143,0.09716283589909352,0.17643214172934515,0.19878698802422431
1553,0.038539525196119126,0.09717156856496091,0.1763447012287213,0.2992530811533235
1554,0.038663729056654335,0.0971705978271237,0.1763121075267317,0.26401380139677644
1555,0.03899936318699895,0.09717332698941006,0.17629608524840662,0.2717757096561013
1556,0.038681970817567704,0.09716987436074649,0.17630299925592746,0.21315953391548859
1557,0.038756176786501735,0.09715796598213682,0.17634505270300677,0.29218262713106186
1558,0.038754300921930655,0.09716340896296789,0.17634848566774164,0.25048263365600903
1559,0.03885800041036942,0.09717256328108785,0.1763965809884171,0.24423185998958727
1560,0.0388643244146132,0.097171823532951,0.17638562922575401,0.24137340962718232
1561,0.03915992316026316,0.0971817322494121,0.17637798332725735,0.2457902446730551
1562,0.03918211366752477,0.09717587211836483,0.17637410104788906,0.23285850973837746
1563,0.0391876943032223,0.09718568694978715,0.17637466049874298,0.16292729908980896
1564,0.039225876466732375,0.09718970135102313,0.1763795937009326,0.16451577376129997
1565,0.03920066015818093,0.09717838321286515,0.17641063109982494,0.2381284195695248
1566,0.03919516540573922,0.09716768164049895,0.17624575730002912,0.2368086455979817
1567,0.03922714486724447,0.09717984737339429,0.17624055524332172,0.2468623411682423
1568,0.03921539431325087,0.09717522796283454,0.17614916232859132,0.25173436824666046
1569,0.03914172057685593,0.09717415949322383,0.17614716223985372,0.24089517257444024
1570,0.03911281472983661,0.09715517973286372,0.17614263811420883,0.21898735032477626
1571,0.03901610369091492,0.09716454284790703,0.17615266596843832,0.22432270623477554
1572,0.03908585340565906,0.09717174163259948,0.17615743205927029,0.22680376639015504
1573,0.03904287551211428,0.09717623084267925,0.1761478778256737,0.2818519193052974
1574,0.03902547386869135,0.09717258967548661,0.1762989816186401,0.23744285088063677
1575,0.03900485628709923,0.09716241728201352,0.1762815796778279,0.23573250790058586
1576,0.03899761505821378,0.09715430580559083,0.17627982755980234,0.2862880764101492
1577,0.03899261278524984,0.09715382135070025,0.17628248489571305,0.2446731748903798
1578,0.03902534211050808,0.09715416275385141,0.17627738649771046,0.2737653692496985
1579,0.03901487524872919,0.09715594590045751,0.17626291871176047,0.2327818784237131
1580,0.03902222006336019,0.09715322836987923,0.1755250113939794,0.21712717829721262
1581,0.038992163835887834,0.09714380208955584,0.1755309600460277,0.244351263167982
1582,0.0386198650426814,0.09714384703109183,0.17553059334926593,0.29762989519401406
1583,0.038603398163743606,0.09713960227284033,0.17551760550514217,0.23100877150203622
1584,0.03863023843689119,0.09715537999494124,0.17550143835257942,0.26018593320347044
1585,0.03861921841956404,0.0971615130235719,0.17551340514158406,0.22295040442923283
1586,0.03857361618028824,0.09716697502160686,0.17550617337297794,0.22361642504935325
1587,0.03846518273159895,0.09716553028768402,0.1753450370852168,0.19444803225350754
1588,0.03859272312872959,0.09718812030600263,0.17535178443861366,0.26289359645193494
1589,0.03857738132534598,0.09717092500825994,0.17533913000231444,0.2568425621045637
1590,0.03871322470146684,0.09717671063953845,0.17545966019785286,0.24644491018965548
1591,0.03871769594997258,0.09717896861168561,0.17546324471560615,0.19652722369955306
1592,0.03867994375764426,0.09718023238009431,0.17560667172026276,0.26534823324624035
1593,0.03868351424691524,0.0971774979976507,0.1755993963946282,0.2106791991468752
1594,0.038748660874952316,0.09716646744723997,0.17559654414301706,0.2723022663458764
1595,0.03866437853872125,0.09715929172220236,0.1756668604667719,0.32103233126204306
1596,0.03860645039144929,0.09716419350824675,0.17566172521553283,0.3037649291914564
1597,0.03857816141590074,0.09716846623493455,0.17566193356795656,0.23890175460305518
1598,0.03858748833615109,0.09717933799781336,0.17563575328522868,0.21225442689030832
1599,0.0385903304893965,0.09717212157631404,0.17562529756407072,0.21378869199716352
1600,0.0385224855369645,0.09715892882967822,0.17571549437838554,0.2119131736574809
1601,0.0385272848945374,0.09715692274676535,0.17569341881535627,0.22630436928016223
1602,0.03856244148694727,0.09716097840666432,0.1756912901290786,0.2231184996192698
1603,0.03883469063736617,0.09715128717712282,0.17563172193543722,0.2601990589276543
1604,0.03883202748491819,0.09714953110966254,0.175633662079894,0.25853174593812706
1605,0.038837476738630375,0.09715340046625727,0.17544224374531736,0.21478743756517188
1606,0.038841704934316386,0.09716168624072133,0.17544219738922684,0.2636475050172473
1607,0.0387725869906795,0.0971686922402863,0.17542823928114043,0.25043500281557884
1608,0.03876190982418251,0.0971613496637672,0.1754805819315226,0.22975355866651478
1609,0.03879157964599271,0.09716808165933472,0.17547798392487476,0.21511146404656176
1610,0.03877336834973031,0.0971763942176977,0.1754824594941975,0.24198961431976915
1611,0.038890801706421105,0.09718072586588578,0.17548823437429567,0.2703382535757761
1612,0.03889276526239863,0.09718059219949568,0.17553608855502728,0.2528779131890488
1613,0.038906290913600025,0.09717690686783215,0.17554957610393768,0.2539093906021924
1614,0.03909902351348669,0.09718146455828475,0.17600679578376635,0.19392268556640208
1615,0.03911867617590756,0.0971862768353258,0.17599016425874067,0.2750859048330821
1616,0.03912524706411328,0.09718437257221005,0.17598887098966065,0.26231816756545856
1617,0.03923696113938546,0.09716919039300798,0.17622602976391477,0.3005229533735168
1618,0.039229845797240925,0.09717223664916093,0.17622793274055923,0.2550199954886992
1619,0.03923056703539219,0.09716512908136188,0.1761629389504851,0.26245362118488513
1620,0.039198725843879914,0.09716157263393456,0.17621105020821967,0.23015965271642785
1621,0.03918972713482956,0.09715601831104868,0.17621310138820295,0.2987456904186096
1622,0.03940250988678995,0.09714940483192387,0.17598203747558758,0.2539963487982757
1623,0.03943175163795419,0.09714294740392523,0.17602728934591966,0.25348217362265546
1624,0.03921947525199586,0.09713496552884719,0.1760176650448752,0.25538065724864756
1625,0.039147961437693085,0.09713721402309859,0.17599701964177952,0.290769047974159
1626,0.03913090652214092,0.09713620488565991,0.17599630297914365,0.24818110389142523
1627,0.03913383047906869,0.09714395901304647,0.17614982463068535,0.2794381746358492
1628,0.03907465498885424,0.09715163916310074,0.17614316552276346,0.27036057447717915
1629,0.03898083402696244,0.09715819266697254,0.17635812766950282,0.2786595922470819
1630,0.03896351753326924,0.0971518142636897,0.17636803064969966,0.2697691712501882
1631,0.03869169997643749,0.09716110771412365,0.17636577372525014,0.22605701940396897
1632,0.03869255218162369,0.0971580277084074,0.17629099821084648,0.25535094759977095
1633,0.038625342988499185,0.09715649884100885,0.17657764394184064,0.2681274263896554
1634,0.03863866295179347,0.09714721857841502,0.17659053409194306,0.2500900054527143
1635,0.0386384319497359,0.09715043145969368,0.17658168656371512,0.2070317738442478
1636,0.03864775288441819,0.09715656958023249,0.17658109776426908,0.19260470409041575
1637,0.03865505514554253,0.09716233989307481,0.17658581355125702,0.2849032324258444
1638,0.03867457424513935,0.09717360415657661,0.176597680492847,0.2580513836712408
1639,0.03871874276261954,0.09716478068350219,0.17657383429735718,0.27189189095316973
1640,0.03868012767701492,0.09715869343965575,0.17656955743017685,0.25655344446592576
1641,0.038681492488482065,0.09714579118559141,0.1765509594744467,0.24175881878199462
1642,0.038589090964589165,0.09714642635738865,0.17656039869897885,0.2537104217199556
1643,0.03844927266868376,0.09713315162566719,0.17656700390513183,0.25433099259922504
1644,0.03844027013413013,0.09712744328845202,0.17657655238492725,0.2763020696673682
1645,0.03844784130432935,0.09713207915002381,0.17658001060237233,0.21199866444732596
1646,0.03830872718130651,0.09710784724969507,0.17655625904112487,0.26592244818772964
1647,0.03820072596051441,0.09711024609177477,0.17657240346815586,0.29154561396419426
1648,0.03839389683748652,0.09710785790351179,0.17670338944961173,0.2967636853392158
1649,0.03839245137878836,0.09710969654213739,0.17665521356029168,0.25567337215382735
1650,0.03840086373874744,0.09711812265170738,0.17666872013213128,0.24080612587522862
1651,0.038306584957755026,0.09712373423036472,0.17667625557335673,0.24098436307089272
1652,0.03829358405951334,0.09712452940344816,0.17667590974451125,0.23908638371484914
1653,0.03830432534157569,0.0971239857219419,0.17667521911833334,0.24151553200156525
1654,0.0382712630418927,0.09712820634228628,0.17673672069257726,0.2582722711517708
1655,0.038228876277271104,0.09713378191059921,0.17673967794119622,0.28210118847190363
1656,0.0382326220430346,0.09714088640987133,0.17672405451890644,0.28461844722507984
1657,0.038292396244156326,0.09714021680156577,0.17673559316452542,0.2932412540711131
1658,0.037955478271519245,0.09713941218810367,0.17673331763000782,0.24305105096710902
1659,0.03792588081984172,0.09713990722828611,0.17679665539859896,0.26985761046122053
1660,0.037934135669323084,0.0971344914759782,0.17679724406102987,0.29642165464828324
1661,0.03795865997534198,0.09712932722593447,0.17681510158020824,0.24450826869101233
1662,0.03797190432261986,0.09713398337674264,0.17681670607282157,0.2206836270114468
1663,0.03793686855246264,0.09715205105010852,0.17681102704110604,0.2776880912312975
1664,0.03802058460328801,0.09715658670956824,0.17681170754326578,0.25434675844549287
1665,0.038120430618949555,0.0971576661445104,0.17670507736608082,0.2635927962772963
1666,0.037916564583329045,0.09716183928047767,0.17671318018929574,0.22678609398167193
1667,0.03791069025298056,0.09715482392163219,0.17670719116638542,0.23803965221664636
1668,0.03799164513964311,0.09715635379603153,0.17670160058031117,0.2925971217429778
1669,0.03799498063319774,0.09715702772452159,0.17670331923696098,0.2548256553273619
1670,0.03797951885008697,0.09713728432018107,0.17657643405694243,0.27419303304644893
1671,0.03827391930114113,0.09714350411438963,0.176569305081073,0.26015981381338305
1672,0.03827107773239033,0.09713737048485656,0.1765606897434103,0.24233958675457568
1673,0.03830573044727069,0.09714609032935938,0.17656025467867514,0.2744892131281548
1674,0.038312504241008405,0.0971553450452056,0.17656669058938151,0.2516863970260836
1675,0.03831127495717714,0.09716430020869618,0.17656728509126735,0.230456103154067
1676,0.03830545844812798,0.09715989905598203,0.17661844625484951,0.2943257151223284
1677,0.03830067618249234,0.0971504814003072,0.17649785673714594,0.2568807546024132
1678,0.03861774277206596,0.09714166524101585,0.17651242281912877,0.355084085860094
1679,0.03861841502344254,0.09713639883284678,0.1765858520858306,0.294494503934691
1680,0.03847648627859125,0.09713418655467207,0.17657052150614932,0.26000863348048703
1681,0.03857509957164651,0.09713414046853877,0.17657803863792754,0.22950347820482903
1682,0.03857557658215534,0.09712943599277293,0.17660089111629634,0.27858694823289865
1683,0.03852825745463563,0.09711441856162571,0.17659233322107082,0.2818587873905321
1684,0.03847055306551445,0.09710662279615011,0.17658827374608016,0.25140093316977696
1685,0.03845091705473211,0.09710298616125199,0.17658834772041804,0.2482758521915311
