Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
179,22.78585694456611,6.212471732348505,25.943427789507474,63.695434967143704,55.84617557155474
180,22.79197658835779,6.212471732348505,25.985630909517834,63.92975402747605,56.13693790386287
181,22.83486767927805,6.212471732348505,26.060013604533122,64.38756259045579,56.26821314173102
182,22.840987323069733,6.212471732348505,26.068427299531912,64.59797213357155,56.512604032462505
183,22.847106966861418,6.212471732348505,26.188747190127486,64.88669290469913,56.760370167320204
184,22.89105565827166,6.212471732348505,26.257462749393806,65.27544255075908,56.97029420054122
185,22.94534796087232,6.212471732348505,26.287328622168225,65.61848705741636,57.235356199189894
186,23.122551628480224,6.212471732348505,26.45109189003575,65.83458428754719,57.42241547445924
187,23.172289334919647,6.212471732348505,26.45950558503454,66.26746184016521,57.659205828015274
188,23.28976833731793,6.212471732348505,26.501708705044905,66.53838766944257,57.967682405896404
189,23.413421839405984,6.212471732348505,26.595856118481986,66.83084439231182,58.203886383262386
190,23.554473578851567,6.212471732348505,26.65057549234974,67.19311072015874,58.3441768308892
191,23.59400583319056,6.212471732348505,26.738340097135666,67.58123729633513,58.53545421380962
192,23.600125476982246,6.212471732348505,26.81142776018716,67.90852139057269,58.74923003473778
193,23.644074168392486,6.212471732348505,26.94810514596251,68.2825861885693,58.97348255597893
194,23.707923554284807,6.212471732348505,27.012896066434756,68.67813218948982,59.29164265766942
195,23.7246982736119,6.212471732348505,27.141306959174393,68.93159705508465,59.50852678624575
196,23.794947405297343,6.212471732348505,27.21239550875931,69.2376627158949,59.76078133950186
197,23.94612196575231,6.212471732348505,27.25619905668132,69.59124928059666,59.90561760848052
198,24.009082415786647,6.212471732348505,27.35934213815699,69.93811167260944,60.22823041306141
199,24.19947421448516,6.212471732348505,27.38717877459583,70.13972205192199,60.34715598039831
200,24.273862084520545,6.212471732348505,27.462601921595944,70.41351436886822,60.55374081637446
201,24.332753104302146,6.212471732348505,27.534957698074056,70.78104659756583,60.662960889670806
202,24.46890896168296,6.212471732348505,27.634135813985047,71.15327242106517,60.79765139462436
203,24.569720268434974,6.212471732348505,27.78596597901417,71.52277174979756,61.06982695023483
204,24.67529587646593,6.225277581904062,27.807185523568517,71.89733548009183,61.15057359952034
205,24.711857995638415,6.225277581904062,27.913518131472635,72.16755790694468,61.32211117333844
206,24.825034786213468,6.225277581904062,27.92193182647143,72.41272283972225,61.43152708787231
207,24.86661598557684,6.225277581904062,27.96805198831887,72.83394983313227,61.649171973744146
208,25.026793268949362,6.225277581904062,28.065204583620233,73.22845707338769,61.8485784333727
209,25.070568707246295,6.246188414326517,28.165540967738572,73.43547501374391,61.99655250101959
210,25.07668835103798,6.246188414326517,28.388253397114767,73.74863187368422,62.292048516606464
211,25.127729499543232,6.246188414326517,28.472554765496973,74.00920370321352,62.48723534106464
212,25.250711665920342,6.246188414326517,28.523350822987208,74.43848382430687,62.622952708750496
213,25.35840441603822,6.2552863593044545,28.573193885754467,74.65712049499844,62.717868482565095
214,25.49243911324791,6.264384304282393,28.636846613295642,74.99408271892165,62.865122510406025
215,25.531120012217883,6.264384304282393,28.826865473492127,75.2042888266432,63.01049132226301
216,25.559612623835122,6.264384304282393,28.835279168490917,75.49629303304205,63.138528977930186
217,25.626410072768135,6.264384304282393,28.92256628254077,75.74246849674526,63.330155656750705
218,25.72252971750466,6.264384304282393,28.93097997753956,76.01067548344389,63.48714822247221
219,25.782683095595285,6.264384304282393,28.97820800727289,76.35100842292319,63.66005582692462
220,25.933031723464495,6.264384304282393,29.11506650027503,76.62836124233527,63.80927590993755
221,26.019690443761032,6.264384304282393,29.191213038241887,77.0091563050954,64.109873226813
222,26.082625764579625,6.264384304282393,29.199626733240677,77.25662002170742,64.26320594810792
223,26.12749548442996,6.264384304282393,29.330904861161834,77.57913252176199,64.4589570826106
224,26.17038657535022,6.264384304282393,29.47946926105853,77.8059176798383,64.64983904958339
225,26.176506219141906,6.264384304282393,29.55958786196833,78.07094963081691,64.71575267158825
226,26.405993288782753,6.271851244214766,29.606903886851654,78.32623230793608,64.98276954657695
227,26.412112932574438,6.279318184147138,29.615317581850444,78.6596643011153,65.01779860541026
228,26.508397654181437,6.286785124079512,29.623731276849234,78.94319398618595,65.10505047801857
229,26.51451729797312,6.294252064011885,29.719882488788848,79.25297923044207,65.29504118866247
230,26.58776552951616,6.3017190039442585,29.78749606804247,79.6888673956537,65.38924960313042
231,26.642248248311024,6.309185943876631,29.839527825688997,80.07612302255666,65.56715896439148
232,26.831172773012263,6.309185943876631,29.97443972522449,80.23884104086137,65.72245538574057
233,26.8944528358561,6.309185943876631,30.05651207424632,80.53537800440449,65.92100244075866
234,26.995370848619025,6.309185943876631,30.117460442470378,80.81497126086627,66.00560763596059
235,27.131265497446282,6.309185943876631,30.223135658647617,81.1764861836691,66.2087876809729
236,27.221550587247112,6.309185943876631,30.281631076081982,81.6439767875417,66.42872703367645
237,27.383503697840087,6.309185943876631,30.40683581197361,81.85341385764528,66.55977792070686
238,27.543317226154727,6.309185943876631,30.4152495069724,82.27527742884318,66.60794736901852
239,27.61218273629435,6.309185943876631,30.450525577309058,82.6615049712142,66.74495545450935
240,27.61830238008604,6.309185943876631,30.488731788194322,83.00187136083987,66.88605167902031
241,27.722828703728073,6.309185943876631,30.663283724117814,83.33466574270855,67.01784143073613
242,27.771330710011206,6.309185943876631,30.71168754285126,83.67020131899943,67.24178690173582
243,27.884172756590043,6.309185943876631,30.790021658112142,84.06890374956603,67.3673487231461
244,28.022528120067655,6.309185943876631,30.87972898439557,84.33520725020291,67.4692933643784
245,28.02864776385934,6.331558911702187,30.944958356421267,84.57611684179176,67.68929152569766
246,28.088864380459977,6.331558911702187,31.005861460104,84.90026860055778,67.88280164871244
247,28.094984024251666,6.339972606700978,31.054168662628314,85.22669161831399,67.92785059256693
248,28.170091150425208,6.339972606700978,31.15308167340232,85.45847631145107,68.10720635273998
249,28.18516835438907,6.339972606700978,31.229244662257116,85.80956787382176,68.37599521428707
250,28.278519982849417,6.339972606700978,31.308024557277925,86.18296978203212,68.47848588469085
251,28.359162128159635,6.339972606700978,31.392325925660128,86.50570453130473,68.73382340305677
252,28.365281771951324,6.339972606700978,31.412592031326096,86.7645854022837,68.93233553259087
253,28.441518100076802,6.339972606700978,31.43120615673761,87.10120651143404,69.2015094488852
254,28.48753125139401,6.339972606700978,31.497003795118797,87.46682624764485,69.39472203436313
255,28.4936508951857,6.339972606700978,31.724943974777425,87.74603014871775,69.57465749404723
256,28.638244724449425,6.339972606700978,31.79801424072819,88.03737086157642,69.70242587113837
257,28.771941039735776,6.339972606700978,31.9367985238399,88.25084105893671,69.78223026605858
258,28.86497998852672,6.339972606700978,32.076990307358386,88.49142140715593,69.93812466047575
259,28.898082880065864,6.339972606700978,32.112056405489184,88.72940554613294,70.08539262345973
260,28.987469928747494,6.339972606700978,32.161205884859086,89.02016876541688,70.16682154221297
261,29.058557753880496,6.339972606700978,32.239151641477214,89.30456798481316,70.25465797022393
262,29.10470159842854,6.339972606700978,32.32821346241437,89.62096563757794,70.34762616303321
263,29.15589372588413,6.339972606700978,32.46246906212683,89.92565191766167,70.41636579329173
264,29.23352707533751,6.339972606700978,32.56664242552575,90.16788866772428,70.52984554844176
265,29.309262279354016,6.339972606700978,32.61178782999967,90.48565222535859,70.59210869100252
266,29.365500791592183,6.339972606700978,32.651970320019096,90.86057751676138,70.745119638395
267,29.371620435383868,6.339972606700978,32.75585458113172,91.18558549332238,70.8731745224796
268,29.51901006147416,6.339972606700978,32.764268276130515,91.46179842170595,71.02878636193428
269,29.624460541600182,6.339972606700978,32.811254705382446,91.64481599250146,71.0755331429478
270,29.64794621324637,6.339972606700978,32.88706306477683,92.00711271181534,71.29495535402695
271,29.791761127586703,6.339972606700978,32.9416643815299,92.33640383773515,71.38837454158048
272,29.840339806750904,6.339972606700978,32.982463668362286,92.53200245513858,71.53225620592515
273,29.87351856011913,6.339972606700978,33.03943089675262,92.79406536558821,71.5596209773719
274,30.00576358664178,6.339972606700978,33.166707391181646,93.14896923629291,71.66738325316757
275,30.048614939908596,6.339972606700978,33.45344347501221,93.4921267764412,71.827694604029
276,30.08706608754402,6.339972606700978,33.461857170011,93.91456593482947,71.98100181699462
277,30.154163403549273,6.339972606700978,33.5048935365823,94.2101480419759,72.17801454064252
278,30.198912807212146,6.339972606700978,33.643594626330014,94.54967227466548,72.37286449456785
279,30.20503245100383,6.339972606700978,33.721972864083156,94.80090242368229,72.53116991097227
280,30.211152094795516,6.339972606700978,33.83396160728178,95.1070864940433,72.60511519704572
281,30.252661591510424,6.339972606700978,33.956662685213225,95.45600773907611,72.72706404321886
282,30.38815904846703,6.366834982038846,34.06461305901617,95.9013803715101,72.82966217207458
283,30.510032202344775,6.366834982038846,34.1572970473256,96.18650442591738,72.92756310062444
284,30.549117921013544,6.366834982038846,34.185329147739424,96.42035577946332,73.19285528129399
285,30.555237564805232,6.366834982038846,34.20263957815071,96.76076472278743,73.2713681412793
286,30.618495302910667,6.366834982038846,34.2087592219424,97.08490250198776,73.33978571221006
287,30.667954322185516,6.366834982038846,34.297741044838986,97.43945334381954,73.4711437139238
288,30.674073965977204,6.366834982038846,34.35306622901264,97.70849706704833,73.65388748998988
289,30.738170217554718,6.366834982038846,34.48489677545929,97.94683765359974,73.74976816476746
290,30.744289861346402,6.366834982038846,34.51175915079716,98.22303838086805,73.84470665324173
291,30.819530000025622,6.366834982038846,34.51175915079716,98.49463935541334,74.04789667722957
292,30.83420702311391,6.366834982038846,34.54930965012221,98.76391096702548,74.20702865041237
293,30.966804763838137,6.366834982038846,34.69606203347309,99.0589776267807,74.33934262869641
294,31.01067969239033,6.366834982038846,34.78761026968804,99.34788935786572,74.43804094910107
295,31.125258795657526,6.366834982038846,34.78761026968804,99.65549531593408,74.66996792141934
296,31.169951173702355,6.366834982038846,34.84244614863939,99.87667195116153,74.76267654259057
297,31.176070817494043,6.366834982038846,34.908335198785394,100.16884458879268,74.86300157693162
298,31.20425345233329,6.366834982038846,35.01456940508781,100.35846132024305,75.01150300926771
299,31.210373096124975,6.366834982038846,35.02033850786115,100.63427667148616,75.08334792789691
300,31.23662531982053,6.366834982038846,35.179734391124626,100.8495244084378,75.18963817475814
301,31.407274803715534,6.366834982038846,35.30933715857208,101.19613656934851,75.22705419484822
302,31.500341284029282,6.366834982038846,35.40730253958986,101.39392926719856,75.249570774547
303,31.59497420169987,6.366834982038846,35.51842695331673,101.64984720587968,75.33272426441785
304,31.772637610556142,6.366834982038846,35.66448726466876,101.945365508388,75.39570819758852
305,31.840829589235273,6.366834982038846,35.756318717057795,102.2935120351687,75.54048655581293
306,31.846949233026958,6.366834982038846,35.83333065882403,102.53790851853759,75.5755925989925
307,31.853068876818647,6.366834982038846,35.940348281361146,102.97330897726617,75.6763658160007
308,31.85918852061033,6.366834982038846,36.06089855519308,103.27599355093056,75.84702732947893
309,32.00379389685732,6.366834982038846,36.110104159737276,103.58390646772496,76.01416821849429
310,32.06220707474519,6.366834982038846,36.17050685536181,103.87712453452991,76.08532417165006
311,32.06832671853687,6.366834982038846,36.17050685536181,104.10611606597922,76.18714576966951
312,32.07444636232856,6.366834982038846,36.1766264991535,104.32287898278821,76.29276442190371
313,32.08056600612024,6.366834982038846,36.29738440948,104.49421164981925,76.41357751771005
314,32.12423614923698,6.366834982038846,36.36337789013847,104.78626680348391,76.51545241591553
315,32.209923151168795,6.366834982038846,36.42731349200423,105.13870964064108,76.58306651562069
316,32.28833223868088,6.366834982038846,36.507417182219555,105.41844651132376,76.73604964304076
317,32.294451882472565,6.366834982038846,36.54631951210409,105.77683736677834,76.86764786382892
318,32.30057152626425,6.366834982038846,36.615875031434506,106.1804945650551,76.93379205549329
319,32.36291914328844,6.366834982038846,36.615875031434506,106.38038197224985,77.00676923944586
320,32.36903878708013,6.366834982038846,36.697251506658056,106.6967639403143,77.11542802638922
321,32.45092632646315,6.366834982038846,36.740810858374346,107.05614313278572,77.20918785431871
322,32.55159560111086,6.366834982038846,36.847273256177274,107.3301806016699,77.3158276710612
323,32.56988881795251,6.366834982038846,36.928429338562765,107.66007087350377,77.35170150686075
324,32.576008461744195,6.366834982038846,36.97014192250532,107.91901427581918,77.43649675431013
325,32.58212810553589,6.366834982038846,37.03427141039908,108.24703841660407,77.44997074117937
