Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,TSLinearTest
403,69.29632422292755,21.441435320452438,7.396708489797109,4.90238020440539
404,69.47581954318412,21.441610143494625,7.396883312839296,4.902555027447576
405,69.4759943662263,21.44178496653681,7.399676288686047,4.902729850489762
406,69.64900977623388,21.441959789579,7.399676288686047,4.902729850489762
407,69.93012156985564,21.441959789579,7.399676288686047,4.902904673531948
408,70.23289676837803,21.441959789579,7.399676288686047,4.902904673531948
409,70.44438951342647,21.441959789579,7.399851111728234,4.903079496574135
410,70.47709158487442,21.441959789579,7.402644087574984,4.9032543196163205
411,70.54210165994382,21.441959789579,7.402818910617171,4.9032543196163205
412,70.54227648298601,21.441959789579,7.402818910617171,4.9032543196163205
413,70.7568634380295,21.44475276542575,7.402818910617171,4.903429142658506
414,70.78906951885403,21.44475276542575,7.402818910617171,4.903429142658506
415,70.96096816371846,21.44475276542575,7.402818910617171,4.903603965700692
416,70.96114298676065,21.44475276542575,7.402818910617171,4.903778788742878
417,70.96131780980284,21.44475276542575,7.41337560024964,4.903953611785065
418,71.0337483191366,21.44475276542575,7.424697830840951,4.904128434827251
419,71.08030170867355,21.44475276542575,7.4248726538831376,4.904128434827251
420,71.08030170867355,21.44475276542575,7.4410434959649425,4.9043032578694365
421,71.08047653171573,21.44475276542575,7.4410434959649425,4.9043032578694365
422,71.08065135475792,21.44475276542575,7.441218319007129,4.904478080911622
423,71.0808261778001,21.44475276542575,7.444186117896066,4.904478080911622
424,71.24186318177817,21.44475276542575,7.447153916785004,4.904652903953808
425,71.33897081121141,21.44475276542575,7.44732873982719,4.904652903953808
426,71.3391456342536,21.44475276542575,7.44732873982719,4.904827726995995
427,71.33932045729578,21.44475276542575,7.44732873982719,4.907620702842746
428,71.41015674447814,21.44475276542575,7.456850525780358,4.907620702842746
429,71.41033156752033,21.44475276542575,7.457025348822545,4.907795525884932
430,71.61405309401606,21.44475276542575,7.457200171864732,4.907795525884932
431,71.84797340071295,21.44475276542575,7.457200171864732,4.907970348927118
432,71.89698745674274,21.44475276542575,7.457200171864732,4.908145171969304
433,71.98729279573072,21.44475276542575,7.457374994906918,4.908319995011491
434,72.11585848564445,21.444927588467937,7.457549817949105,4.9084948180536765
435,72.23357756218064,21.445102411510124,7.457724640991292,4.908669641095862
436,72.38813194289813,21.44527723455231,7.457899464033479,4.908844464138048
437,72.38830676594031,21.445452057594498,7.460692439880231,4.908844464138048
438,72.38830676594031,21.445626880636684,7.463660238769168,4.908844464138048
439,72.57807418347036,21.44580170367887,7.463660238769168,4.909019287180234
440,72.70461770207545,21.445976526721058,7.463660238769168,4.909019287180234
441,72.7779786414769,21.446151349763245,7.463660238769168,4.909194110222421
442,72.7781534645191,21.44632617280543,7.463835061811355,4.909194110222421
443,72.98956263864956,21.446500995847618,7.464009884853541,4.909194110222421
444,73.1048058021166,21.446500995847618,7.464009884853541,4.909368933264607
445,73.16014505405803,21.446675818889805,7.464009884853541,4.9095437563067925
446,73.16031987710022,21.44685064193199,7.466802860700293,4.909718579348978
447,73.2583855938197,21.44702546497418,7.466802860700293,4.909893402391164
448,73.38248934090336,21.44702546497418,7.466802860700293,4.909893402391164
449,73.38266416394555,21.44702546497418,7.487976573496139,4.909893402391164
450,73.38283898698774,21.44702546497418,7.498829800616621,4.910068225433351
451,73.49958880108078,21.44702546497418,7.501797599505558,4.910068225433351
452,73.67415251833738,21.44702546497418,7.501797599505558,4.910243048475537
453,73.86915277257694,21.44702546497418,7.501972422547745,4.910417871517723
454,73.86932759561913,21.44702546497418,7.513000472710412,4.910417871517723
455,73.86950241866131,21.44702546497418,7.513175295752599,4.9105926945599085
456,73.86950241866131,21.44702546497418,7.513175295752599,4.9105926945599085
457,73.94096397211683,21.44702546497418,7.5237319853850675,4.910767517602094
458,74.07353944699088,21.44702546497418,7.523906808427254,4.910942340644281
459,74.07371427003307,21.44702546497418,7.523906808427254,4.911117163686467
460,74.07388909307525,21.44702546497418,7.524081631469441,4.911291986728653
461,74.14722678503493,21.44702546497418,7.524081631469441,4.911291986728653
462,74.18596731137247,21.44702546497418,7.524081631469441,4.911291986728653
463,74.18614213441465,21.44702546497418,7.524081631469441,4.933950155471447
464,74.40553147175122,21.44702546497418,7.526874607316192,4.933950155471447
465,74.46146590697677,21.44702546497418,7.526874607316192,4.933950155471447
466,74.62142499707709,21.44702546497418,7.527049430358379,4.933950155471447
467,74.6726732207866,21.44702546497418,7.527049430358379,4.9341249785136325
468,74.6728480438288,21.44702546497418,7.527224253400566,4.934299801555818
469,74.82657705739177,21.447200288016365,7.5273990764427525,4.934474624598005
470,74.82675188043396,21.447200288016365,7.566156678290817,4.934649447640191
471,75.06061088231797,21.447200288016365,7.566156678290817,4.934649447640191
