Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
5890,200.50076275987982,206.81304784894184,2051.316849915259
5891,200.50076275987982,206.8308840213877,2051.6173425985767
5892,200.50076275987982,206.8308840213877,2051.917835281894
5893,200.50076275987982,206.8308840213877,2052.2183279652118
5894,200.50076275987982,206.8308840213877,2052.518820648529
5895,200.60071207038598,206.848460914117,2052.8193133318464
5896,200.60071207038598,206.848460914117,2053.119806015164
5897,200.60071207038598,206.91069897754886,2053.4202986984815
5898,200.60637761628826,206.979329386419,2053.7207913817992
5899,200.634769916244,207.02580095722288,2054.0212840651166
5900,200.634769916244,207.15218011289818,2054.321776748434
5901,200.634769916244,207.2018280481161,2054.6222694317516
5902,200.634769916244,207.2727184889079,2054.922762115069
5903,200.634769916244,207.36705607176071,2055.2232547983867
5904,200.634769916244,207.36705607176071,2055.523747481704
5905,200.634769916244,207.36705607176071,2055.8242401650214
5906,200.70080588744577,207.36705607176071,2056.124732848339
5907,200.70080588744577,207.38234329140246,2056.4252255316565
5908,200.70080588744577,207.42529993963225,2056.725718214974
5909,200.73973769382206,207.52008776615645,2057.0262108982915
5910,200.73973769382206,207.52008776615645,2057.326703581609
5911,200.73973769382206,207.53610105521088,2057.6271962649266
5912,200.73973769382206,207.66351063075513,2057.927688948244
5913,200.73973769382206,207.70582980415924,2058.2281816315617
5914,200.7869753931987,207.73031290477024,2058.528674314879
5915,200.7869753931987,207.73031290477024,2058.8291669981963
5916,200.81340412704873,207.73031290477024,2059.129659681514
5917,200.84854755475894,207.83638108753794,2059.4301523648314
5918,200.88369098246915,207.84235559287475,2059.730645048149
5919,200.88369098246915,207.84235559287475,2060.0311377314665
5920,200.94698257426845,207.84235559287475,2060.331630414784
5921,200.94698257426845,207.84235559287475,2060.6321230981016
5922,200.97738041227177,207.84235559287475,2060.932615781419
5923,201.04601082114192,207.84235559287475,2061.2331084647367
5924,201.04601082114192,207.94727896446503,2061.533601148054
5925,201.04601082114192,207.98144412407086,2061.8340938313713
5926,201.04601082114192,208.03092391733918,2062.134586514689
5927,201.04601082114192,208.03092391733918,2062.4350791980064
5928,201.1181070200763,208.03092391733918,2062.735571881324
5929,201.1181070200763,208.08835531912737,2063.0360645646415
5930,201.1181070200763,208.08835531912737,2063.336557247959
5931,201.1181070200763,208.08835531912737,2063.6370499312766
5932,201.17754420471937,208.11935762881234,2063.937542614594
5933,201.20593650467512,208.20303019664607,2064.2380352979117
5934,201.2496368252078,208.20303019664607,2064.538527981229
5935,201.33799548619317,208.33200990039896,2064.8390206645463
5936,201.4086366425136,208.33200990039896,2065.139513347864
5937,201.4086366425136,208.33200990039896,2065.4400060311814
5938,201.4086366425136,208.33200990039896,2065.740498714499
5939,201.4086366425136,208.33200990039896,2066.0409913978165
5940,201.4086366425136,208.33200990039896,2066.341484081134
5941,201.46628132800944,208.33200990039896,2066.6419767644516
5942,201.46628132800944,208.33200990039896,2066.942469447769
5943,201.48738571233244,208.33200990039896,2067.2429621310866
5944,201.48738571233244,208.37439122495707,2067.543454814404
5945,201.48738571233244,208.40927359160136,2067.8439474977213
5946,201.48738571233244,208.4406168128914,2068.144440181039
5947,201.5468228969755,208.4940056309522,2068.4449328643564
5948,201.58170526361977,208.53734885450822,2068.745425547674
5949,201.58170526361977,208.5678522463442,2069.0459182309914
5950,201.6034298665731,208.6204817904812,2069.3464109143088
5951,201.6034298665731,208.6204817904812,2069.6469035976265
5952,201.62713065672676,208.64393500480134,2069.947396280944
5953,201.62713065672676,208.64393500480134,2070.2478889642616
5954,201.68022266533512,208.64393500480134,2070.548381647579
5955,201.68022266533512,208.64393500480134,2070.8488743308963
5956,201.68022266533512,208.64393500480134,2071.149367014214
5957,201.73331467394348,208.6861071893493,2071.4498596975313
5958,201.73331467394348,208.6861071893493,2071.750352380849
5959,201.73331467394348,208.6861071893493,2072.0508450641664
5960,201.73331467394348,208.7369651991508,2072.3513377474837
5961,201.73331467394348,208.78560552290415,2072.6518304308015
5962,201.73331467394348,208.94808836377666,2072.952323114119
5963,201.82209953373697,208.97793888805478,2073.2528157974366
5964,201.82209953373697,209.00588178285912,2073.553308480754
5965,201.82209953373697,209.00588178285912,2073.8538011640712
5966,201.85195005801512,209.03443273941056,2074.154293847389
5967,201.85195005801512,209.03443273941056,2074.4547865307063
5968,201.89926527905715,209.03443273941056,2074.755279214024
5969,201.93022085405929,209.03443273941056,2075.0557718973414
5970,201.96117642906142,209.03443273941056,2075.3562645806587
5971,202.01825978539614,209.03443273941056,2075.6567572639765
5972,202.0679379036785,209.03443273941056,2075.957249947294
5973,202.09952966291206,209.03443273941056,2076.2577426306116
5974,202.11865273653478,209.09789452239426,2076.558235313929
5975,202.21458694009638,209.09789452239426,2076.858727997246
5976,202.2497223219023,209.1664039654266,2077.159220680564
5977,202.31772968854912,209.1664039654266,2077.4597133638813
5978,202.31772968854912,209.2711101493278,2077.760206047199
5979,202.31772968854912,209.33154694207747,2078.0606987305164
5980,202.31772968854912,209.36268280225482,2078.3611914138337
5981,202.35407441674002,209.36268280225482,2078.6616840971515
5982,202.35407441674002,209.36268280225482,2078.962176780469
5983,202.35407441674002,209.36268280225482,2079.2626694637866
5984,202.38749638479365,209.36268280225482,2079.563162147104
5985,202.45284733228056,209.36268280225482,2079.863654830421
5986,202.47596450048223,209.36268280225482,2080.164147513739
5987,202.47596450048223,209.39691877689143,2080.4646401970563
5988,202.47596450048223,209.42140187750243,2080.765132880374
5989,202.52110626477833,209.48743784870416,2081.0656255636914
5990,202.55235108835112,209.48743784870416,2081.3661182470087
5991,202.55235108835112,209.48743784870416,2081.6666109303264
5992,202.55235108835112,209.54403595728476,2081.9671036136438
5993,202.55235108835112,209.68177420010255,2082.2675962969615
5994,202.62144488043165,209.68177420010255,2082.568088980279
5995,202.62144488043165,209.7937465846991,2082.868581663596
5996,202.62144488043165,209.82716855275277,2083.169074346914
5997,202.62144488043165,209.82716855275277,2083.4695670302312
5998,202.62144488043165,209.87803980365524,2083.770059713549
5999,202.711851093851,209.9085431954912,2084.0705523968663
6000,202.72968726629688,209.9085431954912,2084.3710450801836
6001,202.78353544039658,209.9085431954912,2084.6715377635014
6002,202.78353544039658,210.00705395397398,2084.9720304468187
6003,202.78353544039658,210.02080945958483,2085.2725231301365
6004,202.7988226600383,210.02080945958483,2085.573015813454
6005,202.81687096396684,210.02080945958483,2085.873508496771
6006,202.81687096396684,210.02340195871028,2086.174001180089
6007,202.81687096396684,210.07092592933813,2086.474493863406
6008,202.81687096396684,210.07092592933813,2086.774986546724
6009,202.81687096396684,210.1014293211741,2087.0754792300413
6010,202.81687096396684,210.1014293211741,2087.3759719133586
6011,202.81687096396684,210.1014293211741,2087.6764645966764
6012,202.88893971307988,210.1014293211741,2087.9769572799937
6013,202.95686817544964,210.1703248560015,2088.2774499633115
6014,202.95686817544964,210.19217942933946,2088.577942646629
6015,202.95686817544964,210.19217942933946,2088.878435329946
6016,202.95686817544964,210.19217942933946,2089.178928013264
6017,202.99953987952222,210.24929073592875,2089.479420696581
6018,203.01725614539558,210.24929073592875,2089.779913379899
6019,203.05213851203985,210.24929073592875,2090.0804060632163
6020,203.05213851203985,210.24929073592875,2090.3808987465336
6021,203.05213851203985,210.3183845280093,2090.6813914298514
6022,203.15570717929475,210.3183845280093,2090.9818841131687
6023,203.15570717929475,210.3183845280093,2091.2823767964865
6024,203.15570717929475,210.4303980407072,2091.582869479804
6025,203.1815481674243,210.4727793652653,2091.883362163121
6026,203.1815481674243,210.4727793652653,2092.183854846439
6027,203.23440786100787,210.4727793652653,2092.484347529756
6028,203.27628742090957,210.4727793652653,2092.784840213074
6029,203.27628742090957,210.4727793652653,2093.0853328963913
6030,203.27628742090957,210.4727793652653,2093.3858255797086
6031,203.35396855777122,210.4727793652653,2093.6863182630264
6032,203.35396855777122,210.4727793652653,2093.9868109463437
6033,203.40255232854847,210.4727793652653,2094.2873036296614
6034,203.4330557203844,210.50650892019308,2094.5877963129788
6035,203.4330557203844,210.50650892019308,2094.888288996296
6036,203.4330557203844,210.50650892019308,2095.188781679614
6037,203.4330557203844,210.58026366839982,2095.489274362931
6038,203.4330557203844,210.58026366839982,2095.789767046249
6039,203.4330557203844,210.58026366839982,2096.0902597295662
6040,203.4330557203844,210.62750136777646,2096.3907524128836
6041,203.4330557203844,210.62750136777646,2096.6912450962013
6042,203.52075154183342,210.68721199149817,2096.9917377795186
6043,203.55491670143928,210.68721199149817,2097.2922304628364
6044,203.55491670143928,210.68721199149817,2097.5927231461537
6045,203.56058224734156,210.68721199149817,2097.893215829471
6046,203.56058224734156,210.73796917072832,2098.193708512789
6047,203.56058224734156,210.73796917072832,2098.494201196106
6048,203.63885304338572,210.73796917072832,2098.794693879424
6049,203.68057642649308,210.78422936501366,2099.095186562741
6050,203.68057642649308,210.86805272908782,2099.3956792460585
6051,203.68057642649308,210.86805272908782,2099.6961719293763
6052,203.68057642649308,210.86805272908782,2099.9966646126936
6053,203.68057642649308,210.89500883970055,2100.2971572960114
6054,203.68057642649308,210.89500883970055,2100.5976499793287
6055,203.70912738304452,210.89500883970055,2100.898142662646
6056,203.70912738304452,210.89500883970055,2101.198635345964
6057,203.74172189231496,210.92648015720096,2101.499128029281
6058,203.74172189231496,210.92648015720096,2101.799620712599
6059,203.74172189231496,210.92648015720096,2102.100113395916
6060,203.76451117320306,210.92648015720096,2102.4006060792335
6061,203.76451117320306,210.92648015720096,2102.7010987625513
6062,203.76451117320306,210.9727403514863,2103.0015914458686
6063,203.80417240488393,211.02457103656315,2103.3020841291864
6064,203.80417240488393,211.02457103656315,2103.6025768125037
6065,203.80417240488393,211.02457103656315,2103.903069495821
6066,203.80417240488393,211.05105091567935,2104.2035621791388
6067,203.92245985662115,211.05105091567935,2104.504054862456
6068,204.03648572167367,211.19274837627935,2104.804547545774
6069,204.07538559861104,211.19274837627935,2105.105040229091
6070,204.09838413361553,211.21878627808852,2105.4055329124085
6071,204.09838413361553,211.21878627808852,2105.7060255957263
6072,204.09838413361553,211.21878627808852,2106.0065182790436
6073,204.09838413361553,211.21878627808852,2106.3070109623613
6074,204.09838413361553,211.24489345344446,2106.6075036456787
6075,204.11714536139567,211.24489345344446,2106.907996328996
6076,204.11714536139567,211.24489345344446,2107.2084890123137
6077,204.1649830918459,211.24489345344446,2107.508981695631
6078,204.1649830918459,211.2609067424989,2107.809474378949
6079,204.1649830918459,211.2609067424989,2108.109967062266
6080,204.1649830918459,211.2609067424989,2108.4104597455835
6081,204.1649830918459,211.27619013492503,2108.7109524289012
6082,204.1649830918459,211.27619013492503,2109.0114451122186
6083,204.1649830918459,211.29769853921798,2109.3119377955363
6084,204.21222079122253,211.29769853921798,2109.6124304788536
6085,204.21222079122253,211.29769853921798,2109.912923162171
6086,204.22034444619678,211.29769853921798,2110.2134158454887
6087,204.22034444619678,211.29769853921798,2110.513908528806
6088,204.22034444619678,211.29769853921798,2110.814401212124
6089,204.27289683993558,211.29769853921798,2111.114893895441
6090,204.27289683993558,211.29769853921798,2111.4153865787584
6091,204.27289683993558,211.36116032220167,2111.715879262076
6092,204.3042400612256,211.41195568124854,2112.0163719453935
6093,204.3042400612256,211.41195568124854,2112.3168646287113
6094,204.36198152037792,211.44291125625068,2112.6173573120286
6095,204.36198152037792,211.51531188258826,2112.917849995346
6096,204.36198152037792,211.51531188258826,2113.2183426786637
6097,204.36198152037792,211.5504472643942,2113.518835361981
6098,204.36198152037792,211.5504472643942,2113.819328045299
6099,204.36198152037792,211.5504472643942,2114.119820728616
6100,204.36198152037792,211.5504472643942,2114.4203134119334
6101,204.36198152037792,211.62175422745986,2114.720806095251
6102,204.40950549100577,211.62175422745986,2115.0212987785685
6103,204.47296727398947,211.62175422745986,2115.3217914618863
6104,204.491015577918,211.62175422745986,2115.6222841452036
6105,204.491015577918,211.7391892279943,2115.922776828521
6106,204.491015577918,211.77335438760014,2116.2232695118387
6107,204.491015577918,211.79107065347347,2116.523762195156
6108,204.50702886697246,211.79107065347347,2116.8242548784738
6109,204.50702886697246,211.82021704873523,2117.124747561791
6110,204.56788837425927,211.82021704873523,2117.4252402451084
6111,204.56788837425927,211.82021704873523,2117.725732928426
6112,204.56788837425927,211.82021704873523,2118.0262256117435
6113,204.56788837425927,211.82021704873523,2118.3267182950613
6114,204.64439930268654,211.82021704873523,2118.6272109783786
6115,204.64439930268654,211.82021704873523,2118.927703661696
6116,204.64439930268654,211.82021704873523,2119.2281963450137
6117,204.70338684286094,211.82021704873523,2119.528689028331
6118,204.73944289121118,211.87681515731583,2119.8291817116487
6119,204.73944289121118,211.87681515731583,2120.129674394966
6120,204.80290467419485,211.87681515731583,2120.4301670782834
6121,204.80290467419485,211.87681515731583,2120.730659761601
6122,204.80290467419485,211.87681515731583,2121.0311524449185
6123,204.87493193164673,211.87681515731583,2121.3316451282362
6124,204.94286039401646,211.956078288623,2121.6321378115535
6125,204.94286039401646,211.956078288623,2121.932630494871
6126,204.94286039401646,211.956078288623,2122.2331231781886
6127,204.94286039401646,211.956078288623,2122.533615861506
6128,204.94286039401646,211.956078288623,2122.8341085448237
6129,204.94286039401646,211.956078288623,2123.134601228141
6130,204.94286039401646,211.956078288623,2123.4350939114584
6131,204.9880535875547,211.956078288623,2123.735586594776
6132,205.0604542138923,211.96994462190256,2124.0360792780934
6133,205.0857645314242,212.02702797823727,2124.336571961411
6134,205.15048726905303,212.02702797823727,2124.6370646447285
6135,205.1652564371083,212.02702797823727,2124.937557328046
6136,205.1652564371083,212.06145875167402,2125.2380500113636
6137,205.19968721054505,212.08793863079023,2125.538542694681
6138,205.19968721054505,212.08793863079023,2125.8390353779987
6139,205.19968721054505,212.08793863079023,2126.139528061316
6140,205.3062529964885,212.08793863079023,2126.4400207446333
6141,205.3062529964885,212.15237575979714,2126.740513427951
6142,205.3062529964885,212.15237575979714,2127.0410061112684
6143,205.31535355994515,212.15237575979714,2127.341498794586
6144,205.31535355994515,212.21060607281925,2127.6419914779035
6145,205.367905953684,212.28263333027112,2127.942484161221
6146,205.367905953684,212.28263333027112,2128.2429768445386
6147,205.367905953684,212.28263333027112,2128.543469527856
6148,205.48110728874113,212.31303116827445,2128.8439622111737
6149,205.51544204819692,212.33832805989437,2129.144454894491
6150,205.51544204819692,212.33832805989437,2129.4449475778083
6151,205.51544204819692,212.33832805989437,2129.745440261126
6152,205.5875382471313,212.4537435282322,2130.0459329444434
6153,205.5875382471313,212.4537435282322,2130.346425627761
6154,205.5875382471313,212.4537435282322,2130.6469183110785
6155,205.63400981793515,212.4537435282322,2130.947410994396
6156,205.63400981793515,212.50126749886005,2131.2479036777136
6157,205.63400981793515,212.50126749886005,2131.548396361031
6158,205.63400981793515,212.50126749886005,2131.8488890443487
6159,205.63400981793515,212.53640288066595,2132.149381727666
6160,205.76643491151034,212.55919216155408,2132.4498744109833
6161,205.76643491151034,212.6005366931949,2132.750367094301
6162,205.76643491151034,212.65515376808426,2133.0508597776184
6163,205.87793197643418,212.65515376808426,2133.351352460936
6164,205.87793197643418,212.65515376808426,2133.6518451442535
6165,205.87793197643418,212.6857215068864,2133.952337827571
6166,205.87793197643418,212.6857215068864,2134.2528305108885
6167,205.87793197643418,212.72906473044245,2134.553323194206
6168,205.91209713604002,212.72906473044245,2134.8538158775236
6169,205.91209713604002,212.81130874103116,2135.154308560841
6170,205.94299768166792,212.85318830093289,2135.4548012441583
6171,205.94299768166792,212.91083298642872,2135.755293927476
6172,205.94299768166792,212.91083298642872,2136.0557866107933
6173,205.94299768166792,212.95381767882054,2136.356279294111
6174,205.98192948804422,212.95381767882054,2136.6567719774284
6175,206.059551868263,212.95381767882054,2136.9572646607458
6176,206.059551868263,212.9798555806297,2137.2577573440635
6177,206.059551868263,212.98810094109825,2137.558250027381
6178,206.059551868263,213.02945910521697,2137.8587427106986
6179,206.059551868263,213.02945910521697,2138.159235394016
6180,206.10253656065484,213.072802328773,2138.4597280773332
6181,206.10253656065484,213.11578702116486,2138.760220760651
6182,206.1198393773539,213.11578702116486,2139.0607134439683
6183,206.16609957163922,213.17171471132366,2139.361206127286
6184,206.16609957163922,213.17171471132366,2139.6616988106034
6185,206.16609957163922,213.2002656678751,2139.9621914939207
6186,206.16609957163922,213.24372561780083,2140.2626841772385
6187,206.22456327717614,213.24372561780083,2140.563176860556
6188,206.22456327717614,213.24372561780083,2140.8636695438736
6189,206.22456327717614,213.24970012313764,2141.164162227191
6190,206.24041226564015,213.26741638901098,2141.464654910508
6191,206.24041226564015,213.26741638901098,2141.765147593826
6192,206.27136784064228,213.26741638901098,2142.0656402771433
6193,206.27136784064228,213.30754931367406,2142.366132960461
6194,206.27136784064228,213.3766431057546,2142.6666256437784
6195,206.27136784064228,213.3766431057546,2142.9671183270957
6196,206.27136784064228,213.39205192420155,2143.2676110104135
6197,206.27136784064228,213.39205192420155,2143.568103693731
6198,206.29309244359555,213.39205192420155,2143.8685963770486
6199,206.29309244359555,213.46335888726722,2144.169089060366
6200,206.29309244359555,213.4781280553225,2144.469581743683
6201,206.29309244359555,213.50112659032698,2144.770074427001
6202,206.32732841823218,213.53747131851787,2145.0705671103183
6203,206.32732841823218,213.53747131851787,2145.371059793636
6204,206.36249489328097,213.53747131851787,2145.6715524769534
6205,206.3877917849009,213.60370730434096,2145.9720451602707
6206,206.3877917849009,213.60370730434096,2146.2725378435885
6207,206.4462554904378,213.64890049787923,2146.5730305269058
6208,206.52688918372232,213.68356103408306,2146.8735232102235
6209,206.5989853826567,213.68356103408306,2147.174015893541
6210,206.73347163325576,213.7830421531159,2147.474508576858
6211,206.73347163325576,213.7830421531159,2147.775001260176
6212,206.7910523252461,213.7830421531159,2148.0754939434933
6213,206.83259098176617,213.7830421531159,2148.375986626811
6214,206.83259098176617,213.80697616021885,2148.6764793101283
6215,206.9709983604226,213.80697616021885,2148.9769719934457
6216,206.9709983604226,213.82104067751055,2149.2774646767634
6217,206.9709983604226,213.82104067751055,2149.5779573600807
6218,206.9709983604226,213.86306726760426,2149.8784500433985
6219,207.03543548942952,213.86306726760426,2150.178942726716
6220,207.03543548942952,213.86306726760426,2150.479435410033
6221,207.06159293479192,213.86306726760426,2150.779928093351
6222,207.06159293479192,213.86306726760426,2151.0804207766682
6223,207.06159293479192,213.86306726760426,2151.380913459986
6224,207.11397494458123,213.9069008513196,2151.6814061433033
6225,207.1860022020331,213.9069008513196,2151.9818988266206
6226,207.21131251956498,213.9069008513196,2152.2823915099384
6227,207.32501410746977,213.9482617193159,2152.5828841932557
6228,207.32501410746977,213.9482617193159,2152.8833768765735
6229,207.39343764940696,213.9482617193159,2153.183869559891
6230,207.40872486904868,214.0113980921953,2153.484362243208
6231,207.40872486904868,214.0113980921953,2153.784854926526
6232,207.40872486904868,214.08255482654386,2154.085347609843
6233,207.40872486904868,214.08255482654386,2154.385840293161
6234,207.44762474598602,214.11574601407492,2154.6863329764783
6235,207.44762474598602,214.11574601407492,2154.9868256597956
6236,207.5010135640468,214.11574601407492,2155.2873183431134
6237,207.5010135640468,214.11574601407492,2155.5878110264307
6238,207.52705146585595,214.21262984532586,2155.8883037097485
6239,207.567184390519,214.21262984532586,2156.188796393066
6240,207.58594561829918,214.21844419682847,2156.489289076383
6241,207.61388851310352,214.2463870916328,2156.789781759701
6242,207.61388851310352,214.2463870916328,2157.090274443018
6243,207.73009747039197,214.28209337150042,2157.390767126336
6244,207.7843116803634,214.28209337150042,2157.6912598096533
6245,207.7843116803634,214.28209337150042,2157.9917524929706
6246,207.8297461194843,214.28209337150042,2158.2922451762884
6247,207.8974807648263,214.28209337150042,2158.5927378596057
6248,207.98059782771128,214.29750218994735,2158.8932305429234
6249,208.09491754352402,214.32800558178332,2159.1937232262408
6250,208.09491754352402,214.32800558178332,2159.494215909558
6251,208.09491754352402,214.3759675279013,2159.794708592876
6252,208.09491754352402,214.4325656364819,2160.095201276193
6253,208.09491754352402,214.4325656364819,2160.395693959511
6254,208.13005292532995,214.4325656364819,2160.6961866428283
6255,208.13005292532995,214.4325656364819,2160.9966793261456
6256,208.13005292532995,214.4325656364819,2161.2971720094633
6257,208.13005292532995,214.4325656364819,2161.5976646927807
6258,208.18260531906876,214.48105380262373,2161.8981573760984
6259,208.18260531906876,214.48105380262373,2162.1986500594157
6260,208.2128466739749,214.48105380262373,2162.499142742733
6261,208.2128466739749,214.48105380262373,2162.799635426051
6262,208.26467735905175,214.50405233762822,2163.100128109368
6263,208.3358340934003,214.50405233762822,2163.400620792686
6264,208.38335806402816,214.52590691096617,2163.7011134760032
6265,208.38335806402816,214.52590691096617,2164.0016061593205
6266,208.38335806402816,214.52590691096617,2164.3020988426383
6267,208.49466395697635,214.52590691096617,2164.6025915259556
6268,208.49466395697635,214.52590691096617,2164.9030842092734
6269,208.4976996512108,214.54067607902144,2165.2035768925907
6270,208.4976996512108,214.57597411544174,2165.504069575908
6271,208.54277297445665,214.57597411544174,2165.804562259226
6272,208.5688801498126,214.57597411544174,2166.105054942543
6273,208.62803909869103,214.57597411544174,2166.405547625861
6274,208.65103763369552,214.57597411544174,2166.706040309178
6275,208.65103763369552,214.64370876078374,2167.0065329924955
6276,208.65103763369552,214.70814588979064,2167.3070256758133
6277,208.69068666788476,214.70814588979064,2167.6075183591306
6278,208.69068666788476,214.70814588979064,2167.9080110424484
6279,208.69068666788476,214.80400277565997,2168.2085037257657
6280,208.77727625508427,214.8115702016947,2168.508996409083
6281,208.82861592715417,214.86467643984815,2168.809489092401
6282,208.8533008138189,214.88997333146807,2169.109981775718
6283,208.8533008138189,214.88997333146807,2169.410474459036
6284,208.8533008138189,214.9098230648621,2169.710967142353
6285,208.92172435575608,214.9629150734705,2170.0114598256705
6286,208.92172435575608,215.08898330090352,2170.3119525089883
6287,208.92172435575608,215.08898330090352,2170.6124451923056
6288,208.95615512919284,215.08898330090352,2170.9129378756234
6289,208.99985544972554,215.1107079038568,2171.2134305589407
6290,209.07116241279124,215.1107079038568,2171.513923242258
6291,209.07116241279124,215.21986247565988,2171.8144159255758
6292,209.07116241279124,215.27371064975955,2172.114908608893
6293,209.13588515042005,215.27371064975955,2172.415401292211
6294,209.13588515042005,215.27371064975955,2172.715893975528
6295,209.16036825103106,215.34573790721143,2173.0163866588455
6296,209.16036825103106,215.46961339324656,2173.3168793421632
6297,209.19525061767536,215.46961339324656,2173.6173720254806
6298,209.19525061767536,215.46961339324656,2173.9178647087983
6299,209.19525061767536,215.52242058477427,2174.2183573921156
6300,209.22082748586064,215.61092790100625,2174.518850075433
6301,209.22082748586064,215.61092790100625,2174.8193427587507
6302,209.30484684485492,215.61092790100625,2175.119835442068
6303,209.30484684485492,215.65265128411357,2175.420328125386
6304,209.30484684485492,215.65265128411357,2175.720820808703
6305,209.30484684485492,215.65265128411357,2176.0213134920205
6306,209.30484684485492,215.68835756398116,2176.321806175338
6307,209.42061941762728,215.71366788151303,2176.6222988586555
6308,209.4517552778046,215.73552245485098,2176.9227915419733
6309,209.4517552778046,215.73552245485098,2177.2232842252906
6310,209.4517552778046,215.79604907876052,2177.523776908608
6311,209.49521522773034,215.8628301343021,2177.8242695919257
6312,209.67210045231414,215.8845547372554,2178.124762275243
6313,209.67210045231414,215.8845547372554,2178.425254958561
6314,209.7009429502957,215.8845547372554,2178.725747641878
6315,209.7009429502957,215.8845547372554,2179.0262403251954
6316,209.7009429502957,215.8845547372554,2179.326733008513
6317,209.7009429502957,215.8845547372554,2179.6272256918305
6318,209.76065357401745,215.8845547372554,2179.9277183751483
6319,209.831810308366,215.944837358047,2180.2282110584656
6320,209.84911312506506,215.944837358047,2180.528703741783
6321,209.84911312506506,215.944837358047,2180.8291964251007
6322,209.84911312506506,215.944837358047,2181.129689108418
6323,209.8550876304019,215.944837358047,2181.430181791736
6324,209.8550876304019,215.99559453727716,2181.730674475053
6325,209.8550876304019,215.99559453727716,2182.0311671583704
6326,209.90189292631476,215.99559453727716,2182.331659841688
6327,209.90189292631476,216.03425345603142,2182.6321525250055
6328,209.97117207917205,216.03425345603142,2182.9326452083233
6329,209.97117207917205,216.03425345603142,2183.2331378916406
6330,209.99720998098118,216.03425345603142,2183.533630574958
6331,209.99720998098118,216.1009024279872,2183.8341232582757
6332,209.99720998098118,216.15932525073725,2184.134615941593
6333,209.99720998098118,216.15932525073725,2184.4351086249108
6334,210.0969196225505,216.15932525073725,2184.735601308228
6335,210.11925621664054,216.204204286601,2185.0360939915454
6336,210.11925621664054,216.204204286601,2185.336586674863
6337,210.11925621664054,216.27536102094956,2185.6370793581805
6338,210.204843899369,216.27536102094956,2185.9375720414982
6339,210.27277236173873,216.33300570644536,2186.2380647248156
6340,210.27277236173873,216.33300570644536,2186.538557408133
6341,210.30743289794253,216.4654630894162,2186.8390500914506
6342,210.38505527816133,216.5266185872992,2187.139542774768
6343,210.38505527816133,216.5266185872992,2187.4400354580857
6344,210.4112127235237,216.59575208907512,2187.740528141403
6345,210.4112127235237,216.59575208907512,2188.0410208247204
6346,210.4112127235237,216.6947990431448,2188.341513508038
6347,210.4833089224581,216.82015890730273,2188.6420061913554
6348,210.4833089224581,216.82015890730273,2188.942498874673
6349,210.4833089224581,216.89104934809453,2189.2429915579905
6350,210.53752313242953,216.89104934809453,2189.543484241308
6351,210.59668208130796,216.89104934809453,2189.8439769246256
6352,210.59668208130796,216.89104934809453,2190.144469607943
6353,210.59668208130796,216.89104934809453,2190.4449622912607
6354,210.63966677369982,216.89104934809453,2190.745454974578
6355,210.6939178230307,216.89104934809453,2191.0459476578953
6356,210.6939178230307,216.89104934809453,2191.346440341213
6357,210.6939178230307,216.89104934809453,2191.6469330245304
6358,210.78473621806452,216.89104934809453,2191.947425707848
6359,210.84444684178624,216.89104934809453,2192.2479183911655
6360,210.84444684178624,216.89104934809453,2192.548411074483
6361,210.84444684178624,216.90237153786256,2192.8489037578006
6362,210.84444684178624,216.90237153786256,2193.149396441118
6363,210.84444684178624,216.96902050981834,2193.4498891244357
6364,210.8583131750658,216.96902050981834,2193.750381807753
6365,210.8583131750658,216.99074511277163,2194.0508744910703
6366,210.8583131750658,216.99074511277163,2194.351367174388
6367,210.9096528471357,217.0540367045709,2194.6518598577054
6368,210.9096528471357,217.0540367045709,2194.952352541023
6369,211.01509282143155,217.0540367045709,2195.2528452243405
6370,211.06358098757337,217.0540367045709,2195.553337907658
6371,211.06358098757337,217.12467786089138,2195.8538305909756
6372,211.06358098757337,217.23120483326252,2196.154323274293
6373,211.06358098757337,217.31236787233394,2196.4548159576107
6374,211.06358098757337,217.35126774927124,2196.755308640928
6375,211.06358098757337,217.452755843162,2197.0558013242453
6376,211.06358098757337,217.452755843162,2197.356294007563
6377,211.06358098757337,217.4947824332557,2197.6567866908804
6378,211.13672483205772,217.5199564428931,2197.957279374198
6379,211.13672483205772,217.55306894811127,2198.2577720575155
6380,211.13672483205772,217.62546957444889,2198.558264740833
6381,211.13672483205772,217.67968378442032,2198.8587574241506
6382,211.13672483205772,217.67968378442032,2199.159250107468
6383,211.1788970166057,217.67968378442032,2199.4597427907856
6384,211.1788970166057,217.67968378442032,2199.760235474103
6385,211.1788970166057,217.67968378442032,2200.0607281574203
6386,211.1788970166057,217.67968378442032,2200.361220840738
6387,211.1788970166057,217.74633275637612,2200.6617135240554
6388,211.1788970166057,217.74633275637612,2200.962206207373
6389,211.1788970166057,217.77618328065424,2201.2626988906904
6390,211.2384057856989,217.77618328065424,2201.5631915740078
6391,211.2384057856989,217.77618328065424,2201.8636842573255
6392,211.2384057856989,217.77618328065424,2202.164176940643
6393,211.25165848272565,217.77618328065424,2202.4646696239606
6394,211.25165848272565,217.77618328065424,2202.765162307278
6395,211.27193952308744,217.77618328065424,2203.0656549905952
6396,211.27193952308744,217.77618328065424,2203.366147673913
